,0
Editor Said to Receive Pay After He Took Tory Post,"LONDON -- The former News of the World editor Andy Coulson received hundreds of thousands of dollars in severance pay from his former employer after joining now-Prime Minister David Cameron's Conservative Party as director of communications in 2007, according to a British Broadcasting Corporation report on Monday evening. Mr. Coulson was arrested last month in connection with investigations into phone hacking and payments to police officials under his editorship. Although he has denied any wrongdoing, his role at Mr. Cameron's side from 2007 until he stepped down this year had become the topic of political intrigue and swirling rumors here since the scandal came to dominate headlines last month.  In its report, the BBC said that the severance payments, part of an agreement that included company health care benefits and a car, were received in installments that continued after he joined the Conservative Party in July 2007. A person in the party, who spoke on the condition of anonymity because of the legal and political sensitivity of the topic, said on Monday that there was confusion in the party over the report. Although some had suspected such an arrangement, the details cited by the BBC were not known, the source said, citing conversations with senior officials. When Mr. Coulson was first hired, the person added, party officials had been uncomfortable over his high wages from the party itself -- around $400,000 a year. Mr. Coulson was widely credited as being crucial to the strategy that saw Mr. Cameron elected prime minister last year, with the endorsement of The News of the World and other British newspapers owned by Rupert Murdoch's News Corporation. A spokesman for 10 Downing Street directed inquiries on the BBC report to the Conservative Party, which said via a spokeswoman that ''senior party officials have no knowledge of Andy Coulson's severance arrangements.'' She declined to answer further questions. The revelations could well reignite controversies over whether Mr. Cameron ignored signs that one of his closest colleagues might have known about, or even endorsed, hacking, and Mr. Murdoch's influence over Britain's politicians. Mr. Coulson resigned from the weekly tabloid in January 2007 after the arrest and imprisonment of two people who worked for the newspaper, the private detective Glenn Mulcaire and the reporter who covered the royal family, Clive Goodman, for phone hacking. Mr. Cameron has insisted that he gave Mr. Coulson ''a second chance'' by bringing him to the heart of the Conservative Party and then to the heart of government despite the scandal. The payments that Mr. Coulson received after he stepped down as editor also raise questions, according to people familiar with continuing investigations into phone hacking at Mr. Murdoch's companies, about the unusual practice of giving severance to senior staff over time rather than with a one-time payment. It raises, they said, potential issues about buying continued loyalty. The company has admitted that, until recently, it paid Mr. Mulcaire's extensive legal fees long after he ceased to work for it, and in a letter submitted to Parliament last week it became known that Mr. Goodman had also been paid by the tabloid while in prison. Agreements with more junior News of the World staff, who lost their jobs when the tabloid was shuttered last month, will pay a lump sum, not installments, according to former employees. Although it is unclear who authorizes such arrangements, one former journalist said Mr. Murdoch had been involved. A spokeswoman for News International, a British unit of News Corporation, declined to answer questions. Tom Watson, a member of the opposition Labour Party and a leading figure in parliamentary investigations into the scandal, suggested Monday evening on Twitter that the severance payments to Mr. Coulson might be ''an undeclared donation'' from Mr. Murdoch's company to the Conservative Party, and that he would refer the matter to Britain's electoral commission.  "
"New Phone-Hacking Arrest in Britain, and Renewed Inquiries","LONDON -- A 30-year-old man was arrested Friday as part of investigations into phone hacking, the police said in a statement. He became the 15th person held since a wide-ranging new inquiry into criminality at Rupert Murdoch's News of the World newspaper began early this year.  An official at News International, the parent company of the now-shuttered News of the World, speaking on condition of anonymity, identified the man as Ross Hall, a former reporter with the newspaper. A spokeswoman for News International declined to comment. The police statement said that the man was arrested by appointment on Friday afternoon, ''on suspicion of conspiracy to intercept voice mail messages'' and obstructing justice, as part of Operation Weeting, the arm of the investigation focused particularly on phone hacking. The arrest came as the phone hacking scandal, bumped from the front pages here amid widespread riots last month, looks set to resume the steady pace of revelations that had struck the heart of the British media, politics and policing in recent months. On Tuesday, the day after members of Parliament return from their summer recess, the House of Commons will call several former senior executives from The News of the World and News International, including the former editor of the tabloid, Colin Myler, and the company's former legal manager, Tom Crone, to give evidence. The main issue at hand, two people with knowledge of the committee's deliberations said, is whether James Murdoch knew phone hacking was more widespread than acknowledged when he chose to make a record $1.4 million settlement in a 2008 lawsuit brought by the soccer union leader Gordon Taylor, which alleged voicemail interceptions. That settlement included a confidentiality clause. James Murdoch, Rupert Murdoch's son, runs the European and Asian businesses of the News Corporation, the Murdoch global media empire. Documentary evidence indicating that at least one other reporter was involved in phone hacking would likely have become public had the case proceeded, and undermined the company's initial assertion that the hacking was limited to ''a lone rogue reporter.'' James Murdoch testified this year that he was not aware of that documentary evidence at the time and had made the settlement because it made financial sense. Mr. Myler and Mr. Crone later said he was ''mistaken'' in his testimony and was fully aware of the evidence, a claim they will likely expand on during Tuesday's proceedings. Committee members have said they may recall Mr. Murdoch to answer further questions. In light of the accusations, Mr. Murdoch has also faced calls to step down as the chairman of British Sky Broadcasting, also known as BSkyB, a satellite television company of which the News Corporation owns 39 percent. A $14 billion bid by the News Corporation to take full ownership of the broadcaster earlier this year became mired in political controversy as the phone hacking scandal broke, and was eventually withdrawn amid allegations that improper links between politicians and the Murdoch family had tainted the process.  "
Murdoch Son's Testimony on Hacking Is Challenged by 2 Former Executives,"LONDON -- After a month's lull, the phone hacking scandal that has rocked Rupert Murdoch's media empire resumed with fresh intensity on Tuesday. Mr. Murdoch's son James clashed publicly with two former senior news executives over a meeting that parliamentary investigators have identified as a critical milestone in attempts by some of his father's trusted lieutenants to contain the scandal. The two former executives said at a parliamentary hearing that they had informed James Murdoch, chief of News Corporation's European and Asian operations, at a 15-minute meeting in London in 2008 that the hacking of voice mail as a reporting tool went beyond the work by a lone ''rogue'' reporter and a private investigator that the company had acknowledged at the time. The men said they had conveyed that message as part of a plan to win Mr. Murdoch's backing for a record $1.4 million settlement that bound a hacking victim to silence about his case.  The former executives -- Tom Crone, former legal manager for the Murdoch-owned newspapers in Britain, and Colin Myler, former editor of the now-defunct News of the World -- said the settlement had been intended to avoid millions in legal costs, but several members of Parliament suggested that it was part of a cover-up intended to buy the hacking victim's silence and prevent the scandal from spreading. The committee on culture, media and sport, which had summoned Rupert and James Murdoch to a hearing in July, said it would meet again to decide whether to call James Murdoch back for additional questioning. Committee members have said that they will focus on determining whether he testified truthfully in July when he said that there was no indication at the 2008 meeting of a pattern of wrongdoing at The News of the World, which was closed as a result of the scandal. James Murdoch, who has denied that he was told that the hacking involved more than a single case that resulted in two men's going to jail in 2007, almost immediately disputed the former executives' testimony to the committee on Tuesday. In a statement, he rejected the assertions by Mr. Crone and Mr. Myler that they had told him of an internal e-mail from the tabloid's archive -- one showing that the phone hacking had been more widespread and posed a far more serious threat financially and legally -- that justified a payout that would serve to contain the damage. The meeting in 2008 has emerged as a turning point in the saga that has embroiled Britain's news media, politicians and the police. Months of disclosures have damaged Prime Minister David Cameron, who hired a former News of the World editor as his communications chief, only to see him resign and undergo questioning as one of 15 editors, reporters and private investigators arrested in the case. The scandal prompted the resignation of the Scotland Yard commander who was Britain's top police officer, after disclosures about his ties to the Murdoch hierarchy; and forced Rupert Murdoch to shut down The News of the World after 168 years of publication. For Rupert Murdoch, 81, who presides over one of the world's most powerful news organizations, the scandal has posed a more personal threat. James Murdoch, 38, has been fighting for his corporate survival, in the face of deep unease among powerful News Corporation investors. Whether James Murdoch, long considered his father's corporate heir, can survive may depend on what the parliamentary and police inquiries reveal in the months ahead about his stewardship of the British papers as the phone hacking scandal grew. The dimensions of the affair were captured in a closing exchange at the parliamentary hearing, when one of the lawmakers quoted from an e-mail he said had been sent anonymously to committee members by somebody who had once worked at a senior level in News International in which the writer spoke of the possibility that ''a global empire could be blown apart'' by the scandal. As matters stand, whether James Murdoch can withstand the mounting pressures appears to hinge, more than anything, on the differing accounts of the 2008 meeting, and what it reveals of his willingness to confront the scope of the illegal practices. The conflicting accounts of the meeting center on two issues: whether Mr. Murdoch was shown an e-mail in which a junior reporter quoted from transcripts of three hacked voice mail messages, indicating a broader pattern of illegal intercepts; and whether Mr. Murdoch's approval of the record $1.4 million settlement with Gordon Taylor, chief of an organization representing Britain's professional soccer players, was motivated by a desire to save millions in legal costs for News International, the Murdoch newspaper subsidiary, or was, as several members of Parliament suggested, an effort to buy Mr. Taylor's silence and prevent the scandal from spreading. Mr. Crone and Mr. Myler testified that the meeting had centered on the e-mail, which they said they had cited in support of their argument that a settlement should be made with Mr. Taylor. Mr. Crone said he was ''absolutely certain'' he had shown the e-mail to Mr. Murdoch, and had pushed to settle the case because there were four other targets of News of the World phone-hacking who were ''waiting in the wings'' to begin civil damages lawsuits of their own that would draw heavily on evidence in the Taylor case if it were not ended by a financial settlement with a binding confidentiality clause. Mr. Myler testified that all three men at the meeting ''perfectly understood the seriousness and significance of what we were discussing,'' in terms of more civil suits if the Taylor case was not settled and the e-mail was introduced in evidence. James Murdoch said in his statement, however, that his testimony in July was ''an accurate account of events'' and that Mr. Crone and Mr. Myler ''did not show me the e-mail.'' ''As I said in my testimony, there was nothing discussed in the meeting that led me to believe that a further investigation was necessary,'' he said. But the testimony of Mr. Myler and Mr. Crone, as well as two other News International executives who testified on Tuesday, presented a version of the payouts that dovetailed with James Murdoch's. In July, Mr. Murdoch testified that he had approved the payment to Mr. Taylor not to buy his silence but to limit News International's legal costs if the case went to trial. On Tuesday, Mr. Crone said that defending the Taylor suit, and others that might have followed, could have cost more than $3 million each in legal fees. But Tom Watson, the committee's most outspoken member, spoke of the settlement -- more than 10 times the previous record for an award in an invasion-of-privacy lawsuit -- as a ''cover-up'' and a move intended to buy Mr. Taylor's silence. ''You were desperate to see that nobody knew that phone hacking was standard practice at The News of the World,'' Mr. Watson said.  "
James Murdoch to Be Called Before Parliament Again Over Phone Hacking Inquiry,"LONDON -- A parliamentary panel investigating the phone hacking scandal in the British outpost of Rupert Murdoch's media empire said on Tuesday that it would recall his son James Murdoch to answer more questions about the case. Committee officials said they expected to schedule the hearing for November, and a spokeswoman for Mr. Murdoch said he would comply. ''James Murdoch is happy to appear in front of the committee again to answer any further questions members might have,'' she said.  The committee's decision seemed likely to bring further drama to an unfolding story that has reached deep into British society, raising questions about the behavior and power of the press and the once-intimate cross-ties between the media, the political elite and the police. John Whittingdale, chairman of the House of Commons select committee investigating the scandal, told Sky News that Mr. Murdoch, 38, would be recalled after the committee had heard testimony from Les Hinton, a former top executive at The News Corporation, and Mark Lewis, a lawyer representing individuals who were targets of the phone hacking. Mr. Hinton, who became the chairman of Dow Jones and publisher of The Wall Street Journal after the paper was acquired by the News Corporation, was the most senior Murdoch executive to quit as the hacking scandal unfolded this summer. Mr. Whittingdale said he expected James Murdoch to appear at the inquiry for a second hearing as part of the committee's efforts to tie up ''one or two loose ends'' left after earlier testimony. In testimony last week, former News Corporation executives disputed Mr. Murdoch's claims that he was unaware of widespread phone hacking at his papers. Another major figure in the investigation, Andy Coulson, a former editor of the Murdoch-owned tabloid The News of the World who later served as Prime Minister David Cameron's media director, told the committee through his lawyers last week that he would not accept an invitation to testify again because of concerns about the potential impact on a police investigation into the scandal and a separate judge-led inquiry appointed by the government. Mr. Coulson, who resigned from the prime minister's staff in January, is one of more than a dozen former editors, reporters, lawyers and executives from the Murdoch newspapers in Britain who have been arrested in recent months. All were released on bail after hours of intensive questioning, pending decisions by prosecutors on whether to bring charges. In another development, The Guardian newspaper reported that lawyers for the News Corporation's British newspaper group, News International, had told a court hearing on Tuesday that the company had discovered ''two very large new caches'' of documents and e-mails in its archive that could contain evidence of the scale of phone hacking by The News of the World. A judge preparing to hear civil cases arising from the phone hacking told a high court hearing that there was ''some important material'' in the new archive, whose discovery followed on a previous instance in which a huge tranche of e-mails potentially relevant to the investigations were found by the Murdoch papers after initially being reported lost. The scandal over unlawful intercepts of voice mail has been rumbling for several years, but it built to crisis pitch this summer with reports that The News of the World ordered the hacking of the phone of Milly Dowler, an abducted teenager who was found murdered in an outer London suburb in 2002. As the scandal exploded this summer, News International closed down the newspaper after 168 years of publication, causing dozens of reporters, editors and other staff members to lose their jobs. The Murdoch family was drawn personally into the inquiry in mid-July when the House of Commons committee on culture, media and sport questioned both Rupert and James Murdoch, with both men expressing regret over the phone hacking but denying any knowledge that it had been a widespread pattern before the rush of revelations this year.. The hearings resumed last week when two former senior employees of News International appeared before the committee to challenge James Murdoch's version of events. Their testimony centered on a 15-minute meeting in London in 2008 when, they said, James Murdoch, chief of the News Corporation's European and Asian operations, was told that the hacking of voice mail was more widespread than the company had acknowledged. It was on this basis, they said, that Mr. Murdoch approved an out-of-court settlement with Gordon Taylor, a leading soccer executive whose voice mail had been hacked, that eventually ran to $1.4 million, including legal costs. But that account has been disputed by Mr. Murdoch, who has denied that he was told at the 2008 meeting that there was a wider pattern of hacking involved. The News Corporation has maintained for years that the hacking was an isolated affair carried out by a ''rogue'' reporter, Clive Goodman, and a private investigator, Glenn Mulcaire. Both men served jail terms in 2007 related to phone hacking. But some members of the parliamentary committee have focused on the payout to Mr. Taylor as evidence of an attempt to ''cover up'' the affair.  "
Millions May Go To Girl's Family In Hacking Case,"LONDON -- The family of Milly Dowler, the teenage murder victim whose voice mail messages were illegally intercepted by The News of the World, has been offered a multimillion-dollar settlement by the tabloid's parent company, a person with knowledge of the negotiations said Monday.  The person said the company, Rupert Murdoch's News International, had offered about $3.2 million to the Dowler family, with an additional payment of about $1.6 million to go to charity. The News of the World is believed to have hacked into the voice mails of hundreds, possibly thousands, of people, including celebrities and politicians. Widespread public revulsion resulted from the revelation in July that its victims included the 13-year-old Milly Dowler, who disappeared in 2002 and whose messages were intercepted and erased to make room for new ones even as her family searched for her. That disclosure ultimately led the Murdochs to close The News of the World, the government to open several inquiries into the matter and the police to expand their criminal investigation into the paper's conduct. Mr. Murdoch, who seemed unperturbed by earlier accusations about his employees' phone hacking, was demonstrably shaken by the news about Milly Dowler. He met with the Dowler family to apologize, and later told a parliamentary committee that he had been humbled by the episode. News International would not disclose the amounts currently under discussion. If both parties agree to the proposal, the settlement will be by far the largest to date in the hacking case. In 2008, Gordon Taylor, a soccer executive, received about $1.4 million from News International, the British newspaper arm of Mr. Murdoch's News Corporation.  "
London Police Relent on Demand for Reporters' Sources in Hacking Scandal,"LONDON -- The Metropolitan Police Service said on Wednesday that it had withdrawn its demand, at least for now, that the Guardian newspaper reveal the sources it used for articles about phone hacking.  In a statement, police officials said they had consulted the Crown Prosecution Service, which would be responsible for pursuing the case in the courts if it were to go ahead, and that the agency had asked for more information. As a result, police officials had decided to delay a decision on how to proceed. But this ''does not mean that the investigation has concluded,'' the statement said. ''We have agreed with the C.P.S. that we will work jointly with them in considering the next steps.'' The prospect of reporters being forced to reveal their sources has led to outrage across the British news media, even from some of the Guardian's bitterest rivals. ''We greatly welcome the Met's decision to withdraw this ill-judged order,'' the Guardian's editor, Alan Rusbridger, said. The apparent reversal is highly embarrassing for the police. Last week, they said they would seek a court order to force the Guardian to reveal, among other things, the sources for its articles about how The News of the World tabloid illegally intercepted the voice mail messages of a girl who was kidnapped and then murdered. The Guardian's initial article about the girl, Milly Dowler, generated widespread revulsion and started a chain of events leading to the closure of the newspaper, part of Rupert Murdoch's media empire. News International, Mr. Murdoch's British newspaper arm, reportedly has offered the Dowler family about $3.2 million, with an additional payment of about $1.6 million to go to charity, in compensation. Angry that the Guardian had obtained information about the Dowler case, the police decided to find out who had provided it. In August, a senior officer from Operation Weeting, the police phone-hacking investigation, was arrested on suspicion of disclosing unauthorized information in violation of Britain's Official Secrets Act. He has not yet been formally charged but has been suspended from his job. A Guardian reporter, Amelia Hill, was also questioned by the police in connection with the possible leak. In their statement explaining why they had apparently changed their mind about pursuing the Guardian, the police said that ''there was no intention to target journalists or disregard journalists' obligations to protect their sources.'' They were instead ''gathering any evidence'' about how the material had been obtained by the paper, they explained. ''It is not acceptable for police officers to leak information about any investigation, let alone one as sensitive and high profile as Operation Weeting,'' the police said.  "
British Lawyer Wants U.S. Hearing on Phone Hacking,"LONDON -- A lawyer representing some of Britain's phone hacking victims said on Friday that he was planning legal action in the United States against the News Corporation, the parent company of Rupert Murdoch's global media empire. In a series of interviews in London, the lawyer, Mark Lewis, said he had held discussions with American lawyers about the steps necessary to open proceedings against the News Corporation in New York, and that he expected the process to begin soon. He said he had hired Norman Siegel, a New York lawyer who has represented many of the families of those killed in the terrorist attacks on Sept. 11, 2001, to handle the case.  In an interview with Sky News, a British television network that is part of the Murdoch empire, Mr. Lewis said that the legal action in the United States would focus on the ''News Corporation's liability for actions by its foreign subsidiaries,'' including the tabloid The News of the World, which has been at the center of the phone hacking scandal and was closed in July. He said the lawsuits would focus on the revelations of widespread phone hacking in Britain and on accusations that the police were bribed to assist in the tabloid's pursuit of scoops. Mr. Lewis did not respond to voice mail messages requesting an interview on the issue. In another development, Andy Coulson, a former editor of The News of the World, has sued News International, the News Corporation's British subsidiary, because it stopped paying for his legal fees in the hacking case, the BBC reported. Mr. Coulson, who was arrested in July in connection with the investigations into phone hacking and payments to police officials under his editorship, resigned in January as the communications director for Prime Minister David Cameron. Mr. Lewis, based on his remarks in the interviews with Sky News, the BBC and the newspaper The Guardian, appeared to be relying, as a basis for the American legal action, on the Foreign Corrupt Practices Act, a 1977 statute that holds American companies and their executives liable for corrupt activities abroad, including bribery of foreign officials. In the Sky News interview, he said part of the reason for pursuing the News Corporation in American courts was the prospect of higher damage settlements than are customary in the British courts. The prospect of defending itself against civil suits in American courts would add a daunting new dimension to the challenges facing the News Corporation as a result of the phone hacking revelations in Britain. But some legal experts in Britain said that Mr. Lewis's announcement was a publicity stunt, and that the move could complicate legal proceedings in Britain. Mark Thomson, a British lawyer who also represents phone hacking victims, issued a brusque statement disassociating himself from Mr. Lewis's action. Mr. Thomson said the class-action lawsuit he has filed on behalf of his clients will go to trial in Britain in January, adding, ''My clients are not taking part in the reported action in New York.'' This week, News International offered a settlement of about $3.2 million, and a further payment of about $1.6 million to go to charity, to the family of Milly Dowler, a teenage murder victim whose voice mail messages were intercepted by The News of the World. The scandal has led to strong pressures on James Murdoch, a son of Rupert Murdoch who leads the company's European and Asian operations. Both denied any prior knowledge of the practices at The News of the World.  "
Reporter Threatens to Name Names in Phone Hacking Scandal,"LONDON -- A reporter who is among the 16 people arrested and then freed on bail in the phone hacking case that has shaken Rupert Murdoch's media empire in Britain warned his former bosses on Friday that he planned to break his silence on the scandal in a civil court case. He said that he would reveal those who were responsible for the phone hacking.  The reporter, Neville Thurlbeck, 49, who was the chief reporter for the now-defunct tabloid The News of the World, gave the warning in a statement issued through his lawyers in connection with his wrongful-dismissal lawsuit against News International, the British newspaper arm of Mr. Murdoch's News Corporation. Mr. Thurlbeck was one of the first people arrested by Scotland Yard in a renewed investigation of the phone hacking this year, but he has denied publicly having played any part in the illegal interception of cellphone voicemails. Mr. Thurlbeck remained on the News International payroll into September, when he was fired. He has accused the company of having unfairly dismissed him for being a whistleblower. In his statement on Friday, he suggested that both sides ''retain a dignified silence until we meet face to face in a public tribunal,'' a hearing on his suit. ''There is so much I could have said publicly to the detriment of News International but so far have chosen not to,'' he said. ''At the length, truth will out.'' News International declined to comment on Mr. Thurlbeck's statement. With his statement, Mr. Thurlbeck appeared to have joined other current or former News International employees who have shown a readiness to contradict one another in public about newsroom wrongdoing at The News of the World -- in particular, who authorized the phone hacking, who at the newspaper and at News International knew about it, and when. The discrepancies apparently in accounts given this summer by Murdoch executives to a parliamentary committee investigating the scandal will be explored further in additional hearings called by the committee this fall.  "
Britain: Former Murdoch Aide To Testify Before Parliament,"LONDON -- Rupert Murdoch's former chief lieutenant, Les Hinton, will appear before Parliament to answer further questions on the News of the Worldphone hacking scandal, lawmakers said Tuesday.  The parliamentary committee investigating the scandal said that Mr. Hinton will give evidence by video link from the United States on Oct. 24. Mr. Hinton was chairman of News International, the British newspaper unit of Mr. Murdoch's News Corporation media empire, from 1995 to 2007; he then became publisher of The Wall Street Journal. He resigned from that post over the summer in the wake of revelations that journalists at the company's British tabloid weekly The News of the World had repeatedly broken into the private voicemail boxes of celebrities and people in the news, among other questionable practices. The scandal led the company to shut The News of the World, and threatened to shake News Corporation to its foundations. In dramatic hearings over the summer, Mr. Murdoch, his son James and other senior figures from The News of the World and News International were shown to be sharply at odds over the question of who knew that phone hacking was endemic at the newspaper, and when they knew it. The company had insisted until early this year that the practice was limited to one ''rogue reporter,'' Clive Goodman, who was jailed on hacking-related charges in 2007. Mr. Hinton ''was in charge during a lot of the critical period,'' said John Whittingdale, the committee chairman, in a telephone interview on Tuesday. Of particular interest, Mr. Whittingdale said, is a letter sent to Mr. Hinton and other senior figures at News International in early 2007 by Mr. Goodman, which alleged that phone hacking was undertaken by others and was ''widely discussed'' at the newspaper. Mr. Whittingdale said the panel, the Select Committee on Culture, Media and Sport, would also be keen to explore allegations that Mr. Hinton had personally insisted on a large severance payout for Mr. Goodman when he was released from prison. A spokeswoman for News International declined to comment. Mr. Hinton, who had worked with Mr. Murdoch for more than 50 years, said in his resignation letter in July that he was ''ignorant of what apparently happened'' at the newspaper. It is likely that James Murdoch will also be recalled by the committee this year to give further testimony, a person with knowledge of the committee's deliberations said. This is a more complete version of the story than the one that appeared in print.  "
"Britain: Company Knew of More Hacking, Lawyer Says","LONDON -- News International, Rupert Murdoch's British newspaper company, knew the practice of phone hacking was widespread at the News of the World newspaper as early as 2008, a lawyer who acted for the company told lawmakers here Wednesday.  Julian Pike, a partner at the law firm Farrer and Co., said he knew the company's claim that the practice was limited to one ''rogue reporter,'' was untrue but admitted that he ''had not done very much,'' with the information, as he was not obliged to reveal it. He insisted that he was ''not party to any cover-up.'' The company eventually admitted to wider wrongdoing early this year, and shuttered the newspaper this summer amid a cascade of revelations. But the company was told in 2008 that three other journalists at the tabloid had been involved, Mr. Pike told a committee of lawmakers gathering evidence on a scandal that continues to pervade a wide swath of British life. The committee will take evidence from Mr. Murdoch's former chief lieutenant, Les Hinton, next Monday, and has said it will likely call Mr. Murdoch's son James to give further evidence later this year. Both men face allegations, which they vehemently deny, that they were complicit in covering up phone hacking. This is a more complete version of the story than the one that appeared in print.  "
Irate News Corp. Shareholders to Take Murdoch to the Woodshed,"The annual News Corporation shareholders meeting has always been a raucous and unpredictable event. In a 12-minute exchange last year, one disapproving shareholder gave Rupert Murdoch, the company's chairman and chief executive, a copy of ''Man Bites Murdoch,'' an autobiographical book about an editor's clashes with the media giant, and asked if he would be attending the comedian Jon Stewart's ''Rally to Restore Sanity and/or Fear'' in Washington. Mr. Murdoch said he would be in Australia. But that incident might seem tame once this year's meeting ends Friday afternoon in Los Angeles. The gathering is expected to be the company's most contentious in years, with frustrated shareholders taking the microphone to demand accountability after a phone-hacking scandal in Britain that has embarrassed the company.  Investors will also have the chance to vote on the company's board members, including Mr. Murdoch and his sons, James and Lachlan. While the family's 40 percent stake virtually guarantees they will be re-elected, the chorus of discontent has put the company in an uncustomary defensive position. The most forceful, and potentially most ominous protest is likely to come from Tom Watson, the British Labour Party legislator who has led the investigation into phone-hacking at News Corporation's British newspaper unit. Mr. Watson, who acquired nonvoting proxy shareholder status to attend the meeting, said he planned to accuse the company of engaging in further criminal wrongdoing involving surveillance techniques that extend beyond the phone hacking. He did not discuss potential evidence. ''A lot of institutional investors do not know the scope nor the implications of what's happening in the U.K.,'' Mr. Watson said in a phone interview. ''You can delegate power but not responsibility, and Rupert Murdoch for whatever reason has failed to put in corporate governance arrangements that prohibit crimes from being committed.'' A News Corporation spokeswoman, Teri Everett, declined to comment. The company has done its part to carefully orchestrate the gathering. For the first time, News Corporation, citing security concerns, has made attendees register and R.S.V.P. before the event. Rather than holding the meeting at its usual venue, the Hudson Theater in New York, it will take place at the 476-seat Darryl F. Zanuck Theater on the gilded Art Deco-style Fox Studios lot near Beverly Hills, Calif. News Corporation said attendance would be similar to previous years and that it was not uncommon for companies to change locations for annual meetings. The Los Angeles venue was chosen because the company's entertainment division, which makes shows like ''Modern Family'' and movies like ''Avatar,'' is a major contributor to its financial growth, News Corporation said. Some shareholders will get up to 15 minutes to speak directly to Mr. Murdoch, according to people who have attended previous meetings. ''That can be a pretty long 15 minutes,'' said Digby Gilmour, head of telecommunications and media research at C.L.S.A. Australia. Stephen Mayne, a director at the Australian Shareholders' Association, and the person who presented Mr. Murdoch with the book last year, said he planned to travel from Sydney to attend. A former News Corporation employee and longtime shareholder, Mr. Mayne has attended 12 annual meetings. Mr. Murdoch has in recent years grown increasingly impatient with shareholder speeches, Mr. Mayne said. ''I got 40 minutes of back and forth in 1999,'' he said, adding: ''But he's gotten a lot tougher as he's gotten older.'' Mr. Mayne's advice for shareholders standing up to confront Mr. Murdoch? ''He'll shut you down. You've got to be quick and polite but firm at the same time.'' Any dissent will largely be symbolic. Mr. Murdoch owns nearly 40 percent of voting shares, and 7 percent belong to Prince Walid bin Talal of Saudi Arabia, who has expressed his support for the board. As many as 30 percent of shareholders are expected to cast votes against Murdoch family members, several analysts estimated. Shareholder activists will dominate the meeting, since large institutional investors do not typically air grievances in such a public forum, analysts said. ''There will be a lot of noise, but at the end, not a lot of change,'' Mr. Gilmour said. The meetings typically begin with Mr. Murdoch opening the floor to questions, Mr. Mayne said. At the end of the exchanges, he gives a state-of-the-company address. That talk could become a more prominent part of the presentation as Mr. Murdoch lays out the shareholder-friendly actions News Corporation has recently taken, said a Deutsche Bank Securities analyst, Doug Mitchelson. One of them is a $5 billion stock buyback program currently under way, which has countered some investors' concerns about News Corporation's decision in July to withdraw its $12 billion bid for the British Sky Broadcasting Group. Chase Carey, chief operating officer, has said he would pursue additional stock buybacks on top of the $5 billion program. ''As much as we thought Sky was a good deal, buying back stock is a better deal,'' said Michael Nathanson, an analyst at Nomura Securities. Company executives are sure to point out on Friday that even as most media companies struggle, News Corporation shares are up about 14 percent with a 52-week high of $18.35. The stock closed at $17.05 on Thursday. Last year, before the revelations of widespread phone-hacking, Mr. Mayne questioned Mr. Murdoch about allegations of hacking in 2006 involving two News of the World journalists, Clive Goodman and Andy Coulson. ''There has been two parliamentary inquiries, which have found no further evidence or any other thing at all,'' Mr. Murdoch responded, according to a transcript. ''If anything was to come to light, we challenge people to give us evidence, and no one has been able to do so.'' In the end, the meeting will most likely give a platform to critics of the company's corporate governance and not be a referendum on its financial performance.  "
