Title,Abstract,StoreId,documentType,year
Cognitive-behavioral therapy for hypochondriasis/health anxiety: A meta-analysis of treatment outcome and moderators,"  The present investigation employed meta-analysis to examine the efficacy of cognitive-behavioral therapy (CBT) for hypochondriasis/health anxiety as well as potential moderators that may be associated with outcome. A literature search revealed 15 comparisons among 13 randomized-controlled trials (RCTs) with a total sample size of 1081 participants that met inclusion criteria. Results indicated that CBT outperformed control conditions on primary outcome measures at post-treatment (Hedges's g = 0.95) and at follow-up (Hedges's g = 0.34). CBT also outperformed control conditions on measures of depression at post-treatment (Hedges's g = 0.64) and at follow-up (Hedges's g = 0.35). Moderator analyses revealed that higher pre-treatment severity of hypochondriasis/health anxiety was associated with greater effect sizes at follow-up visits and depression symptom severity was significantly associated with a lower in effect sizes at post-treatment. Although effect size did not vary as a function of blind assessment, smaller effect sizes were observed for CBT vs. treatment as usual control conditions than for CBT vs. waitlist control. A dose response relationship was also observed, such that a greater number of CBT sessions was associated with larger effect sizes at post-treatment. This review indicates that CBT is efficacious in the treatment of hypochondriasis/health anxiety and identifies potential moderators that are associated with outcome. The implications of these findings for further delineating prognostic and prescriptive indicators of CBT for hypochondriasis/health anxiety are discussed.",1542509217, Feature,2014
Maximizing exposure therapy: An inhibitory learning approach,"  Exposure therapy is an effective approach for treating anxiety disorders, although a substantial number of individuals fail to benefit or experience a return of fear after treatment. Research suggests that anxious individuals show deficits in the mechanisms believed to underlie exposure therapy, such as inhibitory learning. Targeting these processes may help improve the efficacy of exposure-based procedures. Although evidence supports an inhibitory learning model of extinction, there has been little discussion of how to implement this model in clinical practice. The primary aim of this paper is to provide examples to clinicians for how to apply this model to optimize exposure therapy with anxious clients, in ways that distinguish it from a 'fear habituation' approach and 'belief disconfirmation' approach within standard cognitive-behavior therapy. Exposure optimization strategies include 1) expectancy violation, 2) deepened extinction, 3) occasional reinforced extinction, 4) removal of safety signals, 5) variability, 6) retrieval cues, 7) multiple contexts, and 8) affect labeling. Case studies illustrate methods of applying these techniques with a variety of anxiety disorders, including obsessive-compulsive disorder, posttraumatic stress disorder, social phobia, specific phobia, and panic disorder.",1542509137, Feature,2014
Online CBT for preschool anxiety disorders: A randomised control trial,"  The aim of this study was to investigate the efficacy of an internet-based, therapist assisted, parent-focussed, CBT program for preschoolers with anxiety disorders. Fifty-two children aged 3-6 years were randomly allocated into internet treatment (NET) and waitlist control (WLC) groups. Parents completed diagnostic interviews and online questionnaires at pre-treatment, post-treatment and 6-month follow-up. Results at post-treatment showed a significantly greater reduction in clinical severity, anxiety symptoms and internalising behaviour, as well as a greater increase in overall functioning for children in the NET compared to the WLC condition. However, group differences were not evident from pre- to post-treatment on the percentages of children who lost their primary anxiety diagnosis or who lost all anxiety diagnoses. At post-treatment for the completer sample, 39.1% of the NET children compared to 25.9% of the WLC were free of their primary diagnosis. At 6-month follow-up, treatment gains were maintained in the case of overall functioning and further improved upon with respect to clinical severity, anxiety symptoms and internalising behaviour. By 6-month follow-up for the completer sample, 70.6% of children were free of their primary diagnosis. The results suggest that an internet program for preschool anxiety is feasible, efficacious and well received by parents.",1542509115, Feature,2014
The influence of cognitive flexibility on treatment outcome and cognitive restructuring skill acquisition during cognitive behavioural treatment for anxiety and depression in older adults: Results of a pilot study,"There is some evidence that cognitive flexibility negatively impacts cognitive restructuring skill acquisition with brief training; however, there is little understanding of how this relates to learning cognitive restructuring over the course of a therapy program, and how it relates to overall treatment outcome. This study assessed the impact of cognitive flexibility on cognitive restructuring skill acquisition following group CBT, and on treatment outcome, along with changes in cognitive flexibility over treatment. 44 older participants with anxiety and depression completed self-report and neuropsychological tests of cognitive flexibility and a clinical interview at pre and post-treatment. Qualitative and quantitative measures of cognitive restructuring were completed at post-treatment. Pre-treatment cognitive flexibility was not related to the quality of cognitive restructuring at post-treatment or overall treatment outcome. However, it did predict reduction in subjective units of distress from using cognitive restructuring and therapist ratings of cognitive restructuring ability at post-treatment. Few participants showed changes in cognitive flexibility over treatment. Those with poorer cognitive flexibility may not find cognitive restructuring as useful to alleviate emotional distress as those with better cognitive flexibility. However, those with poorer cognitive flexibility can still benefit from standardised CBT, even if their use of cognitive restructuring is less effective. [Copyright Elsevier Ltd.]",1541982672, Journal Article,2014
An effectiveness study of individual vs. group cognitive behavioral therapy for anxiety disorders in youth,"Objective: Conducted a randomized controlled trial to investigate the effectiveness of cognitive behavioral therapy (CBT), and compared the relative effectiveness of individual (ICBT) and group (GCBT) treatment approaches for anxiety disorders in children and adolescents. Methods: Referred youth (N = 182, M age = 11.5 years, range 8-15 years, 53% girls) with separation anxiety, social phobia, or generalized anxiety disorder were randomly assigned to ICBT, GCBT or a waitlist control (WLC) in community clinics. Pre-, post-, and one year follow-up assessments included youth and parent completed diagnostic interview and symptom measures. After comparing CBT (ICBT and GCBT combined) to WLC, ICBT and GCBT were compared along diagnostic recovery rates, clinically significant improvement, and symptom measures scores using traditional hypothesis tests, as well as statistical equivalence tests. Results: Significantly more youth lost all anxiety disorders after CBT compared to WLC. Full diagnostic recovery rate was 25.3% for ICBT and 20.5% in GCBT, which was not significantly different. There was continued lack of significant differences between ICBT and GCBT at one year follow-up. However, equivalence between GCBT and ICBT could only be demonstrated for clinical severity rating of the principal anxiety disorder and child reported anxiety symptoms post-treatment. Conclusion: Findings support the effectiveness of CBT compared to no intervention for youth with anxiety disorders, with no significant differences between ICBT and GCBT. However, the relatively low recovery rates highlight the need for further improvement of CBT programs and their transportability from university to community settings. [Copyright Elsevier Ltd.]",1541982619, Journal Article,2014
"Maladaptive behavioral consequences of conditioned fear-generalization: A pronounced, yet sparsely studied, feature of anxiety pathology","Fear-conditioning experiments in the anxiety disorders focus almost exclusively on passive-emotional, Pavlovian conditioning, rather than active-behavioral, instrumental conditioning. Paradigms eliciting both types of conditioning are needed to study maladaptive, instrumental behaviors resulting from Pavlovian abnormalities found in clinical anxiety. One such Pavlovian abnormality is generalization of fear from a conditioned danger-cue (CS+) to resembling stimuli. Though lab-based findings repeatedly link overgeneralized Pavlovian-fear to clinical anxiety, no study assesses the degree to which Pavlovian overgeneralization corresponds with maladaptive, overgeneralized instrumental-avoidance. The current effort fills this gap by validating a novel fear-potentiated startle paradigm including Pavlovian and instrumental components. The paradigm is embedded in a computer game during which shapes appear on the screen. One shape paired with electric-shock serves as CS+, and other resembling shapes, presented in the absence of shock, serve as generalization stimuli (GSs). During the game, participants choose whether to behaviorally avoid shock at the cost of poorer performance. Avoidance during CS+ is considered adaptive because shock is a real possibility. By contrast, avoidance during GSs is considered maladaptive because shock is not a realistic prospect and thus unnecessarily compromises performance. Results indicate significant Pavlovian-instrumental relations, with greater generalization of Pavlovian fear associated with overgeneralization of maladaptive instrumental-avoidance. [Copyright Elsevier Ltd.]",1541981878, Journal Article,2014
Clinicians' concerns about delivering cognitive-behavioural therapy for eating disorders,"Despite research supporting the effectiveness of evidence-based interventions in the treatment of eating disorders, those interventions are under-utilised in routine clinical practice, possibly due to clinicians' concerns about delivering the relevant techniques. This study examined what elements of therapy clinicians worry about when delivering cognitive-behavioural therapy (CBT) for the eating disorders, and what clinician variables are associated with such concerns. The participants were 113 clinicians who used individual CBT with eating disorder patients. They completed a novel measure of concerns about delivering elements of CBT, as well as demographic characteristics and a standardised measure of intolerance of uncertainty. Clinicians worried most about body image work and ending treatment, but least about delivering psychoeducation. Their concerns fell into four distinct factors. Older, more experienced clinicians worried less about delivering the CBT techniques, but those with greater levels of prospective and inhibitory anxiety worried more about specific factors in the CBT techniques. Clinicians' capacity to tolerate uncertainty might impair their delivery of evidence-based CBT, and merits consideration as a target in training and supervision of CBT clinicians. [Copyright Elsevier Ltd.]",1541980453, Journal Article,2014
Clinicians' concerns about delivering cognitive-behavioural therapy for eating disorders,"  Despite research supporting the effectiveness of evidence-based interventions in the treatment of eating disorders, those interventions are under-utilised in routine clinical practice, possibly due to clinicians' concerns about delivering the relevant techniques. This study examined what elements of therapy clinicians worry about when delivering cognitive-behavioural therapy (CBT) for the eating disorders, and what clinician variables are associated with such concerns. The participants were 113 clinicians who used individual CBT with eating disorder patients. They completed a novel measure of concerns about delivering elements of CBT, as well as demographic characteristics and a standardised measure of intolerance of uncertainty. Clinicians worried most about body image work and ending treatment, but least about delivering psychoeducation. Their concerns fell into four distinct factors. Older, more experienced clinicians worried less about delivering the CBT techniques, but those with greater levels of prospective and inhibitory anxiety worried more about specific factors in the CBT techniques. Clinicians' capacity to tolerate uncertainty might impair their delivery of evidence-based CBT, and merits consideration as a target in training and supervision of CBT clinicians.",1535386060, Feature,2014
"Maladaptive behavioral consequences of conditioned fear-generalization: A pronounced, yet sparsely studied, feature of anxiety pathology","  Fear-conditioning experiments in the anxiety disorders focus almost exclusively on passive-emotional, Pavlovian conditioning, rather than active-behavioral, instrumental conditioning. Paradigms eliciting both types of conditioning are needed to study maladaptive, instrumental behaviors resulting from Pavlovian abnormalities found in clinical anxiety. One such Pavlovian abnormality is generalization of fear from a conditioned danger-cue (CS+) to resembling stimuli. Though lab-based findings repeatedly link overgeneralized Pavlovian-fear to clinical anxiety, no study assesses the degree to which Pavlovian overgeneralization corresponds with maladaptive, overgeneralized instrumental-avoidance. The current effort fills this gap by validating a novel fear-potentiated startle paradigm including Pavlovian and instrumental components. The paradigm is embedded in a computer game during which shapes appear on the screen. One shape paired with electric-shock serves as CS+, and other resembling shapes, presented in the absence of shock, serve as generalization stimuli (GSs). During the game, participants choose whether to behaviorally avoid shock at the cost of poorer performance. Avoidance during CS+ is considered adaptive because shock is a real possibility. By contrast, avoidance during GSs is considered maladaptive because shock is not a realistic prospect and thus unnecessarily compromises performance. Results indicate significant Pavlovian-instrumental relations, with greater generalization of Pavlovian fear associated with overgeneralization of maladaptive instrumental-avoidance.",1535386044, Feature,2014
An effectiveness study of individual vs. group cognitive behavioral therapy for anxiety disorders in youth,"  Conducted a randomized controlled trial to investigate the effectiveness of cognitive behavioral therapy (CBT), and compared the relative effectiveness of individual (ICBT) and group (GCBT) treatment approaches for anxiety disorders in children and adolescents. Referred youth (N = 182, M age = 11.5 years, range 8-15 years, 53% girls) with separation anxiety, social phobia, or generalized anxiety disorder were randomly assigned to ICBT, GCBT or a waitlist control (WLC) in community clinics. Pre-, post-, and one year follow-up assessments included youth and parent completed diagnostic interview and symptom measures. After comparing CBT (ICBT and GCBT combined) to WLC, ICBT and GCBT were compared along diagnostic recovery rates, clinically significant improvement, and symptom measures scores using traditional hypothesis tests, as well as statistical equivalence tests. Significantly more youth lost all anxiety disorders after CBT compared to WLC. Full diagnostic recovery rate was 25.3% for ICBT and 20.5% in GCBT, which was not significantly different. There was continued lack of significant differences between ICBT and GCBT at one year follow-up. However, equivalence between GCBT and ICBT could only be demonstrated for clinical severity rating of the principal anxiety disorder and child reported anxiety symptoms post-treatment. Findings support the effectiveness of CBT compared to no intervention for youth with anxiety disorders, with no significant differences between ICBT and GCBT. However, the relatively low recovery rates highlight the need for further improvement of CBT programs and their transportability from university to community settings.",1535386022, Feature,2014
The influence of cognitive flexibility on treatment outcome and cognitive restructuring skill acquisition during cognitive behavioural treatment for anxiety and depression in older adults: Results of a pilot study,"  There is some evidence that cognitive flexibility negatively impacts cognitive restructuring skill acquisition with brief training; however, there is little understanding of how this relates to learning cognitive restructuring over the course of a therapy program, and how it relates to overall treatment outcome. This study assessed the impact of cognitive flexibility on cognitive restructuring skill acquisition following group CBT, and on treatment outcome, along with changes in cognitive flexibility over treatment. 44 older participants with anxiety and depression completed self-report and neuropsychological tests of cognitive flexibility and a clinical interview at pre and post-treatment. Qualitative and quantitative measures of cognitive restructuring were completed at post-treatment. Pre-treatment cognitive flexibility was not related to the quality of cognitive restructuring at post-treatment or overall treatment outcome. However, it did predict reduction in subjective units of distress from using cognitive restructuring and therapist ratings of cognitive restructuring ability at post-treatment. Few participants showed changes in cognitive flexibility over treatment. Those with poorer cognitive flexibility may not find cognitive restructuring as useful to alleviate emotional distress as those with better cognitive flexibility. However, those with poorer cognitive flexibility can still benefit from standardised CBT, even if their use of cognitive restructuring is less effective.",1535385951, Feature,2014
Alleviating distressing intrusive memories in depression: A comparison between computerised cognitive bias modification and cognitive behavioural education,"Negative appraisals maintain intrusive memories and intrusion-distress in depression, but treatment is underdeveloped. This study compared the efficacy of computerised bias modification positive appraisal training (CBM) versus a therapist-delivered cognitive behavioural therapy session (CB-Education) that both aimed to target and alter negative appraisals of a negative intrusive autobiographical memory. Dysphoric participants (Mean BDI-II = 27.85; N = 60) completed baseline ratings of a negative intrusive memory, negative appraisals and the Impact of Event Scale, and were randomly allocated either one session of CBM, CB-Education, or a no intervention monitoring control condition (Control). Mood and intrusion symptoms were assessed at one week follow-up. For all groups, there were significant reductions over one week in mood (depression and anxiety), memory intrusiveness and negative appraisals. Groups differed in terms of intrusion-related distress, with the CB-Education group showing greatest reduction, followed by the CBM group. The study provides evidence for the link between maladaptive appraisals of intrusive memories and distress in depressed mood. Further, both a single session of CB-Education and (to a lesser degree) CBM are useful in reducing intrusion-related distress. This study may have been underpowered to detect differences and replication is needed with larger samples. [Copyright Elsevier Ltd.]",1541986591, Journal Article,2014
An examination of avoidance in major depression in comparison to social anxiety disorder,"The construct of avoidance has begun to receive attention in theoretical models and empirical investigations of depression. However, little is known about relative levels of avoidance across diagnostic categories or about the relationships between avoidance and other correlates of depression. The present study compared levels of avoidance across groups of depressed women without social anxiety disorder (MDD without SAD), depressed women with social anxiety disorder (MDD with SAD), women with social anxiety disorder (SAD), and nonclinical women, and investigated the relationships among avoidance, and sociotropy and autonomy, rumination, and negative and positive problem orientations within the clinically depressed group. Avoidance was found to be significantly higher in all clinical groups relative to the nonclinical group of women, and highest in the comorbid MDD with SAD group. Avoidance showed significant positive relationships with sociotropy, autonomy, rumination, and negative problem orientation, and a significant negative relationship with positive problem orientation within the overall sample of depressed women. These results suggest that avoidance should be given greater consideration in psychosocial models of depression and point to several important directions for future research. [Copyright Elsevier Ltd.]",1541986161, Journal Article,2014
Trajectories of change in emotion regulation and social anxiety during cognitive-behavioral therapy for social anxiety disorder,"Cognitive-behavioral therapy (CBT) for social anxiety disorder (SAD) may decrease social anxiety by training emotion regulation skills. This randomized controlled trial of CBT for SAD examined changes in weekly frequency and success of cognitive reappraisal and expressive suppression, as well as weekly intensity of social anxiety among patients receiving 16 weekly sessions of individual CBT. We expected these variables to (1) differ from pre-to-post-CBT vs. Waitlist, (2) have differential trajectories during CBT, and (3) covary during CBT. We also expected that weekly changes in emotion regulation would predict (4) subsequent weekly changes in social anxiety, and (5) changes in social anxiety both during and post-CBT. Compared to Waitlist, CBT increased cognitive reappraisal frequency and success, decreased social anxiety, but had no impact on expressive suppression. During CBT, weekly cognitive reappraisal frequency and success increased, whereas weekly expressive suppression frequency and social anxiety decreased. Weekly decreases in social anxiety were associated with concurrent increases in reappraisal success and decreases in suppression frequency. Granger causality analysis showed that only reappraisal success increases predicted decreases in subsequent social anxiety during CBT. Reappraisal success increases pre-to-post-CBT predicted reductions in social anxiety symptom severity post-CBT. The trajectory of weekly changes in emotion regulation strategies may help clinicians understand whether CBT is effective and predict decreases in social anxiety. ClinicalTrials.gov identifier NCT00380731; http://www.clinicaltrials.gov/ct2/show/NCT00380731?term=social+anxi ety+cognitive+behavioral+therapy+Stanford&rank=1. [Copyright Elsevier Ltd.]",1541980196, Journal Article,2014
"Benzodiazepine treatment can impair or spare extinction, depending on when it is given","Background: Benzodiazepines reduce the effectiveness of fear extinction in rodents and of exposure therapy in people suffering from anxiety disorders if given concomitantly with the behavioral treatment from its onset. The present experiments used rats to examine whether benzodiazepines had the same detrimental effect when given after some initial extinction had been conducted drug-free. Methods: Rats were trained to fear a context (Experiments 1 and 2) or discrete cue (Experiment 3) and were extinguished to the context or cue under a benzodiazepine (midazolam) or vehicle. Extinction occurred either continuously in one session, with the drug or vehicle administered prior to the onset, or divided into two sessions, with the drug or vehicle administered prior to the second session. Rats were then tested, drug-free, for fear of the context or CS. Results: Midazolam disrupted context and cue extinction when administered prior to the initial session but failed to disrupt extinction when given prior to the second session. Conclusions: The results in an animal model confirm that the effectiveness of extinction can be reduced when combined with benzodiazepines. They also suggest that the effectiveness of extinction will not be reduced when combined with a benzodiazepine if the patient has undergone some initial extinction drug-free. [Copyright Elsevier Ltd.]",1541980032, Journal Article,2014
Panic symptom profiles in social anxiety disorder: A person-centered data-analytic approach,"Panic attacks (PAs) are prevalent among individuals with social anxiety disorder (SAD), but the clinical utility of panic symptom profiles is unclear. The aims of the present investigation were to empirically define panic symptom profiles in a treatment-seeking sample of individuals with SAD (N = 280) and to assess the associations of observed panic symptom profiles with clinical features of SAD. Results of a latent class analysis revealed four distinct panic symptom profiles: low panic symptoms, high typical SAD-related panic, high cardiac sensations and paresthesias, and moderate panic. Comparisons of external validators across latent classes indicated that the classes were differentially associated with clinical features of SAD. The present findings suggest that individuals with SAD experience distinct patterns of panic symptoms that may be clinically useful in conducting diagnostic assessments and determining treatment targets. [Copyright Elsevier Ltd.]",1541979608, Journal Article,2014
Improving access to psychological therapies and older people: Findings from the Eastern Region,"Background: Evaluations of the Improving Access to Psychological Therapies (IAPT) scheme have not yet focused on minority subgroups. This paper aims to evaluate accessibility, waiting times and clinical outcomes of IAPT for older adults. Methods: All referrals from six Primary Care Trusts (PCT) in the East of England were used in this analysis. During each session, the therapist recorded information on anxiety symptoms using the Generalised Anxiety Disorder Questionnaire (GAD-7) and depressive symptoms with the Patient Health Questionnaire (PHQ-9). Waiting times, type of referrals and reliable recovery rates were investigated. Results: Older adults accounted for only 4% of all the IAPT referrals made between September 2008 and July 2010 in the Eastern Region. Waiting times for both IAPT assessment and treatment were slightly lower for older adult. In all centres, reliable recovery rates were higher in older adults compared to younger adults post-treatment, however these differences were not significant, with the exception of a difference in anxiety scores (X2(1) = 18.6, p < 0.001). In multivariate analyses, being an older adult was associated with recovery for depression (OR = 1.30, 95% CI 1.10-1.53), anxiety (OR = 1.42, 95% CI 1.21-1.66), and overall recovery (OR = 1.31, 95% CI 1.10-1.54) after adjustment for gender, PCT region, baseline score, maximum treatment step during treatment, dropping out, and number of sessions. Conclusions: The IAPT services were shown to be beneficial to older patients, however, access to these services in later life has been lower than expected. The service pathway for older populations needs to be better researched in order to eliminate possible obstacles in accessing services. [Copyright Elsevier Ltd.]",1541979102, Journal Article,2014
Alleviating distressing intrusive memories in depression: A comparison between computerised cognitive bias modification and cognitive behavioural education,"  Negative appraisals maintain intrusive memories and intrusion-distress in depression, but treatment is underdeveloped. This study compared the efficacy of computerised bias modification positive appraisal training (CBM) versus a therapist-delivered cognitive behavioural therapy session (CB-Education) that both aimed to target and alter negative appraisals of a negative intrusive autobiographical memory. Dysphoric participants (Mean BDI-II = 27.85; N = 60) completed baseline ratings of a negative intrusive memory, negative appraisals and the Impact of Event Scale, and were randomly allocated either one session of CBM, CB-Education, or a no intervention monitoring control condition (Control). Mood and intrusion symptoms were assessed at one week follow-up. For all groups, there were significant reductions over one week in mood (depression and anxiety), memory intrusiveness and negative appraisals. Groups differed in terms of intrusion-related distress, with the CB-Education group showing greatest reduction, followed by the CBM group. The study provides evidence for the link between maladaptive appraisals of intrusive memories and distress in depressed mood. Further, both a single session of CB-Education and (to a lesser degree) CBM are useful in reducing intrusion-related distress. This study may have been underpowered to detect differences and replication is needed with larger samples. [PUBLICATION ABSTRACT]",1520425475, Feature,2014
"Benzodiazepine treatment can impair or spare extinction, depending on when it is given","  Benzodiazepines reduce the effectiveness of fear extinction in rodents and of exposure therapy in people suffering from anxiety disorders if given concomitantly with the behavioral treatment from its onset. The present experiments used rats to examine whether benzodiazepines had the same detrimental effect when given after some initial extinction had been conducted drug-free. Rats were trained to fear a context (Experiments 1 and 2) or discrete cue (Experiment 3) and were extinguished to the context or cue under a benzodiazepine (midazolam) or vehicle. Extinction occurred either continuously in one session, with the drug or vehicle administered prior to the onset, or divided into two sessions, with the drug or vehicle administered prior to the second session. Rats were then tested, drug-free, for fear of the context or CS. Midazolam disrupted context and cue extinction when administered prior to the initial session but failed to disrupt extinction when given prior to the second session. The results in an animal model confirm that the effectiveness of extinction can be reduced when combined with benzodiazepines. They also suggest that the effectiveness of extinction will not be reduced when combined with a benzodiazepine if the patient has undergone some initial extinction drug-free. [PUBLICATION ABSTRACT]",1520425445, Feature,2014
Improving access to psychological therapies and older people: Findings from the Eastern Region,"  Evaluations of the Improving Access to Psychological Therapies (IAPT) scheme have not yet focused on minority subgroups. This paper aims to evaluate accessibility, waiting times and clinical outcomes of IAPT for older adults. All referrals from six Primary Care Trusts (PCT) in the East of England were used in this analysis. During each session, the therapist recorded information on anxiety symptoms using the Generalised Anxiety Disorder Questionnaire (GAD-7) and depressive symptoms with the Patient Health Questionnaire (PHQ-9). Waiting times, type of referrals and reliable recovery rates were investigated. Older adults accounted for only 4% of all the IAPT referrals made between September 2008 and July 2010 in the Eastern Region. Waiting times for both IAPT assessment and treatment were slightly lower for older adult. In all centres, reliable recovery rates were higher in older adults compared to younger adults post-treatment, however these differences were not significant, with the exception of a difference in anxiety scores (X^sup 2^(1) = 18.6, p &lt; 0.001). In multivariate analyses, being an older adult was associated with recovery for depression (OR = 1.30, 95% CI 1.10-1.53), anxiety (OR = 1.42, 95% CI 1.21-1.66), and overall recovery (OR = 1.31, 95% CI 1.10-1.54) after adjustment for gender, PCT region, baseline score, maximum treatment step during treatment, dropping out, and number of sessions. The IAPT services were shown to be beneficial to older patients, however, access to these services in later life has been lower than expected. The service pathway for older populations needs to be better researched in order to eliminate possible obstacles in accessing services. [PUBLICATION ABSTRACT]",1520425415, Feature,2014
An examination of avoidance in major depression in comparison to social anxiety disorder,"  The construct of avoidance has begun to receive attention in theoretical models and empirical investigations of depression. However, little is known about relative levels of avoidance across diagnostic categories or about the relationships between avoidance and other correlates of depression. The present study compared levels of avoidance across groups of depressed women without social anxiety disorder (MDD without SAD), depressed women with social anxiety disorder (MDD with SAD), women with social anxiety disorder (SAD), and nonclinical women, and investigated the relationships among avoidance, and sociotropy and autonomy, rumination, and negative and positive problem orientations within the clinically depressed group. Avoidance was found to be significantly higher in all clinical groups relative to the nonclinical group of women, and highest in the comorbid MDD with SAD group. Avoidance showed significant positive relationships with sociotropy, autonomy, rumination, and negative problem orientation, and a significant negative relationship with positive problem orientation within the overall sample of depressed women. These results suggest that avoidance should be given greater consideration in psychosocial models of depression and point to several important directions for future research. [PUBLICATION ABSTRACT]",1520425398, Feature,2014
Panic symptom profiles in social anxiety disorder: A person-centered data-analytic approach,"  Panic attacks (PAs) are prevalent among individuals with social anxiety disorder (SAD), but the clinical utility of panic symptom profiles is unclear. The aims of the present investigation were to empirically define panic symptom profiles in a treatment-seeking sample of individuals with SAD (N = 280) and to assess the associations of observed panic symptom profiles with clinical features of SAD. Results of a latent class analysis revealed four distinct panic symptom profiles: low panic symptoms, high typical SAD-related panic, high cardiac sensations and paresthesias, and moderate panic. Comparisons of external validators across latent classes indicated that the classes were differentially associated with clinical features of SAD. The present findings suggest that individuals with SAD experience distinct patterns of panic symptoms that may be clinically useful in conducting diagnostic assessments and determining treatment targets. [PUBLICATION ABSTRACT]",1520425361, Feature,2014
Trajectories of change in emotion regulation and social anxiety during cognitive-behavioral therapy for social anxiety disorder,"  Cognitive-behavioral therapy (CBT) for social anxiety disorder (SAD) may decrease social anxiety by training emotion regulation skills. This randomized controlled trial of CBT for SAD examined changes in weekly frequency and success of cognitive reappraisal and expressive suppression, as well as weekly intensity of social anxiety among patients receiving 16 weekly sessions of individual CBT. We expected these variables to (1) differ from pre-to-post-CBT vs. Waitlist, (2) have differential trajectories during CBT, and (3) covary during CBT. We also expected that weekly changes in emotion regulation would predict (4) subsequent weekly changes in social anxiety, and (5) changes in social anxiety both during and post-CBT. Compared to Waitlist, CBT increased cognitive reappraisal frequency and success, decreased social anxiety, but had no impact on expressive suppression. During CBT, weekly cognitive reappraisal frequency and success increased, whereas weekly expressive suppression frequency and social anxiety decreased. Weekly decreases in social anxiety were associated with concurrent increases in reappraisal success and decreases in suppression frequency. Granger causality analysis showed that only reappraisal success increases predicted decreases in subsequent social anxiety during CBT. Reappraisal success increases pre-to-post-CBT predicted reductions in social anxiety symptom severity post-CBT. The trajectory of weekly changes in emotion regulation strategies may help clinicians understand whether CBT is effective and predict decreases in social anxiety. [PUBLICATION ABSTRACT]",1520425331, Feature,2014
A pilot randomized controlled trial of Dialectical Behavior Therapy with and without the Dialectical Behavior Therapy Prolonged Exposure protocol for suicidal and self-injuring women with borderline personality disorder and PTSD,"Objective: This study evaluates the efficacy of integrating PTSD treatment into Dialectical Behavior Therapy (DBT) for women with borderline personality disorder, PTSD, and intentional self-injury. Methods: Participants were randomized to DBT (n = 9) or DBT with the DBT Prolonged Exposure (DBT PE) protocol (n = 17) and assessed at 4-month intervals during the treatment year and 3-months post-treatment. Results: Treatment expectancies, satisfaction, and completion did not differ by condition. In DBT + DBT PE, the DBT PE protocol was feasible to implement for a majority of treatment completers. Compared to DBT, DBT + DBT PE led to larger and more stable improvements in PTSD and doubled the remission rate among treatment completers (80% vs. 40%). Patients who completed the DBT PE protocol were 2.4 times less likely to attempt suicide and 1.5 times less likely to self-injure than those in DBT. Among treatment completers, moderate to large effect sizes favored DBT + DBT PE for dissociation, trauma-related guilt cognitions, shame, anxiety, depression, and global functioning. Conclusions: DBT with the DBT PE protocol is feasible, acceptable, and safe to administer, and may lead to larger improvements in PTSD, intentional self-injury, and other outcomes than DBT alone. The findings require replication in a larger sample. [Copyright Elsevier Ltd.]",1541980066, Journal Article,2014
Imagery-enhanced cognitive behavioural group therapy for social anxiety disorder: A pilot study,"Cognitive behavioural group therapy (CBGT) for social anxiety disorder (SAD) is efficacious and effective, however a substantial proportion of patients remain in the clinical range so treatment innovations are required. Research suggests that working within the imagery mode may be more emotionally potent than traditional verbal-linguistic strategies. This study piloted an imagery-enhanced CBGT (IE-CBGT) protocol for SAD. It was hypothesised that IE-CBGT would be acceptable to patients, demonstrate large effect sizes, and compare favourably to historical controls who completed CBGT without the imagery-enhancements. Patients (N = 19) were consecutive referrals to a community clinic specialising in anxiety and mood disorders. Primary outcomes were self-reported performance and social interaction anxiety. IE-CBGT was highly acceptable to patients with high attendance and completion rates. Effect sizes were large by mid-treatment and very large at post-treatment and follow-up. A high proportion of patients achieved reliable change. Outcomes compared favourably to published group and individual treatments for SAD but larger randomised controlled trials are now required. [Copyright Elsevier Ltd.]",1541975066, Journal Article,2014
Imagery-enhanced cognitive behavioural group therapy for social anxiety disorder: A pilot study,"  Cognitive behavioural group therapy (CBGT) for social anxiety disorder (SAD) is efficacious and effective, however a substantial proportion of patients remain in the clinical range so treatment innovations are required. Research suggests that working within the imagery mode may be more emotionally potent than traditional verbal-linguistic strategies. This study piloted an imagery-enhanced CBGT (IE-CBGT) protocol for SAD. It was hypothesised that IE-CBGT would be acceptable to patients, demonstrate large effect sizes, and compare favourably to historical controls who completed CBGT without the imagery-enhancements. Patients (N = 19) were consecutive referrals to a community clinic specialising in anxiety and mood disorders. Primary outcomes were self-reported performance and social interaction anxiety. IE-CBGT was highly acceptable to patients with high attendance and completion rates. Effect sizes were large by mid-treatment and very large at post-treatment and follow-up. A high proportion of patients achieved reliable change. Outcomes compared favourably to published group and individual treatments for SAD but larger randomised controlled trials are now required. [PUBLICATION ABSTRACT]",1511117134, Feature,2014
