Title,Abstract,StoreId,documentType,year
"Secondary Traumatic Stress, Mental State, and Work Ability in Nurses-Results of a Psychological Risk Assessment at a University Hospital.","Psychological risk assessment is a legal obligation for companies and part of occupational safety and employment protection in Germany. However, data from psychological risk assessments in nursing staff are scarce, although this population is at increased risk for secondary traumatic stress by patient experienced trauma. Therefore, our study aimed at examining the frequency of reported secondary trauma events, secondary traumatic stress, and its possible consequences for psychological well-being and work ability in nurses. N = 320 nurses (n = 280 female) were assessed at a University Hospital in Germany as part of the psychological risk assessment. Secondary traumatic events, secondary traumatic stress, and symptoms of depression and anxiety were measured using self-report questionnaires (PHQ-2, GAD-2), and work ability was assessed using a modified version of the questionnaire for workplace analysis (KFZA). Of 320 nurses, 292 (91.2%) experienced secondary trauma, and 74 nurses (25.3%) reported secondary traumatic symptoms. Nurses with secondary traumatic symptoms reported higher depression (p &lt; 0.001) and anxiety scores (p &lt; 0.001) compared to nurses without secondary trauma experience, and to nurses with secondary trauma experience but without secondary traumatic stress (both p &lt; 0.001). Further, nurses with secondary traumatic stress reported significantly reduced work ability, social support and control over work, and increased emotional strain and labor time. Nurses with secondary traumatic stress may be at increased risk of developing major depression and anxiety disorders, and particularly need support in overcoming secondary traumatic experiences. Psychological risk assessment is a useful tool to identify groups at risk, and pave the way to implement strategies to improve mental well-being and prevent work ability in high risk groups.",2401832895, Journal Article,2020
Endocannabinoid System Components as Potential Biomarkers in Psychiatry.,"The high heterogeneity of psychiatric disorders leads to a lack of diagnostic precision. Therefore, the search of biomarkers is a fundamental aspect in psychiatry to reach a more personalized medicine. The endocannabinoid system (ECS) has gained increasing interest due to its involvement in many different functional processes in the brain, including the regulation of emotions, motivation, and cognition. This article reviews the role of the main components of the ECS as biomarkers in certain psychiatric disorders. Studies carried out in rodents evaluating the effects of pharmacological and genetic manipulation of cannabinoid receptors or endocannabinoids (eCBs) degrading enzymes were included. Likewise, the ECS-related alterations occurring at the molecular level in animal models reproducing some behavioral and/or neuropathological aspects of psychiatric disorders were reviewed. Furthermore, clinical studies evaluating gene or protein alterations in post-mortem brain tissue or in vivo blood, plasma, and cerebrospinal fluid (CSF) samples were analyzed. Also, the results from neuroimaging studies using positron emission tomography (PET) or functional magnetic resonance (fMRI) were included. This review shows the close involvement of cannabinoid receptor 1 (CB1r) in stress regulation and the development of mood disorders [anxiety, depression, bipolar disorder (BD)], in post-traumatic stress disorder (PTSD), as well as in the etiopathogenesis of schizophrenia, attention deficit hyperactivity disorder (ADHD), or eating disorders (i.e. anorexia and bulimia nervosa). On the other hand, recent results reveal the potential therapeutic action of the endocannabinoid tone manipulation by inhibition of eCBs degrading enzymes, as well as by the modulation of cannabinoid receptor 2 (CB2r) activity on anxiolytic, antidepressive, or antipsychotic associated effects. Further clinical research studies are needed; however, current evidence suggests that the components of the ECS may become promising biomarkers in psychiatry to improve, at least in part, the diagnosis and pharmacological treatment of psychiatric disorders.",2401832813," Journal Article , Review",2020
Abnormal Rich Club Organization of Structural Network as a Neuroimaging Feature in Relation With the Severity of Primary Insomnia.,"Purpose Insomnia is the most prevalent sleep complaint in the general population but is often intractable due to uncertainty regarding the underlying pathomechanisms. Sleep is regulated by a network of neural structures interconnected with the core nodes of the brain connectome referred to as the ""rich club"". We examined alterations in brain rich-club organization as revealed by diffusion tensor imaging (DTI) and the statistical relationships between abnormalities in rich-club metrics and the clinical features of primary insomnia (PI).
 Methods This study recruited 43 primary insomnia (PI) patients and 42 age-, sex-, and education level-matched healthy controls (HCs). Differences in global and regional network parameters between PI and healthy control groups were compared by nonparametric tests, and Spearman's correlations were calculated to assess associations of these network metrics with PI-related clinical features, including disease duration and scores on the Pittsburgh Sleep Quality Index, Insomnia Severity Index, Self-Rating Anxiety Scale, and Self-Rating Depression Scale.
 Results Weighted white matter networks exhibited weaker rich-club organization in PI patients than HCs across different thresholds (50%, 75%, and 90%) and parcellation schemes [automated anatomical labeling (AAL)-90 and AAL-1024]. Aberrant rich-club organization was found mainly in limbic-cortical-basal ganglia circuits and the default-mode network.
 Conclusions Abnormal rich-club metrics are a characteristic feature of PI-related to disease severity. These metrics provide potential clues to PI pathogenesis and may be useful as diagnostic markers and for assessment of treatment response.",2401121206, Journal Article,2020
Sleep Problems Influence Emotional/Behavioral Symptoms and Repetitive Behavior in Preschool-Aged Children With Autism Spectrum Disorder in the Unique Social Context of China.,"Sleep disturbances are common in people with autism spectrum disorder (ASD), but research on this topic is still limited in China. In the current study, we evaluated the prevalence of sleep problems in preschool-aged children with ASD and to examine the correlations between sleep disturbances and emotional/behavioral symptoms and repetitive behavior in the unique social context of China. This study recruited 475 preschool-aged children aged 3-6 years old, including 252 children with ASD (mean age 5.13 ± 1.15, 80.6% male) and 223 age-matched typically developing (TD) children (mean age 5.12 ± 0.97, 74.9% male). The parents of all children completed a sociodemographic questionnaire and the Childhood Sleep Habits Questionnaire. The parents of 114 ASD children completed the Strengths and Difficulties Questionnaire (SDQ) and the Repetitive Behavioral Questionnaire-2 (RBQ-2). The prevalence of sleep problems in preschool-aged children with ASD in this study was 81.7%, which was higher than that in TD children (61.0%). The scores for bedtime resistance, sleep anxiety, sleep duration, parasomnias, and sleep onset delay in the ASD group were significantly higher than those in the TD group (t=-7.664, P=0.000; t=-10.477, P=0.000; t=-4.133, P=0.000; Z=-3.916, P=0.000; Z=-7.093, P=0.000; respectively). Sleep onset delay explained 17.3% of the variance (adjusted R2 = 0.173) in the total SDQ score of children with ASD, and bedtime resistance explained a large proportion of total RBQ-2 score variance (adjusted R2 = 0.206). The high rate of sleep disturbances in preschool-aged children with ASD emphasizes the importance of screening for sleep problems in this population. Attention should also be directed toward formulating good sleep hygiene practices for preschool-aged children in the particular social context and cultural setting of China.",2399238538, Journal Article,2020
Exploring Brain Derived Neurotrophic Factor and Cell Adhesion Molecules as Biomarkers for the Transdiagnostic Symptom Anhedonia in Alcohol Use Disorder and Comorbid Depression.,"Background Alcohol Use Disorder (AUD) and depressive disorder often co-exist and have a shared heritability. This study aimed to investigate Brain-Derived Neurotrophic Factor (BDNF) and three Cell Adhesion Molecules (CAMs) as transdiagnostic biomarkers in AUD and depression co-morbidity.
 Methods In a cross-sectional study, patients with AUD (n=22), AUD and depression (n=19), and healthy controls (n=20) were examined. Depression and anxiety severity were assessed using the Hamilton Depression Rating Scale and the Hamilton Anxiety Rating Scale. Anhedonia, alcohol use and dependence, craving, and social adaptation were assessed through self-report questionnaires. BDNF and CAM concentrations in peripheral serum were measured after overnight fasting using a Luminex assay. After controlling for age and gender, biomarker levels were compared across groups. The association between biomarker concentrations and symptom severity scales were explored using correlation and multiple regression analyses.
 Results BDNF and Neuronal CAM were lower in patients with AUD with and without depression compared to healthy controls. No differences were observed for Vascular CAM-1 and Interstitial CAM-1. BDNF correlated negatively with anhedonia levels. BDNF, age and gender together explained 21% of variability in anhedonia levels.
 Conclusion This pilot study suggests that peripheral levels of BDNF and NCAM might be reduced in AUD with and without comorbid mood disorder. Since low BDNF levels were associated with self- reported anhedonia across these conditions, BDNF and anhedonia might reflect transdiagnostic aspects involved in AUD and depression.",2399238257, Journal Article,2020
Prosocial Behavior Can Moderate the Relationship Between Rumination and Mindfulness.,"Objective Rumination, which is a coping style to distress, has become a common mode of thinking about mental illnesses such as depression and anxiety. Improving mindfulness is an effective way to help people cope with rumination. Individuals who had higher prosocial behaviors reported a high level of mindfulness. This study aimed to explore whether prosocial behavior helps individuals with high-level rumination improve their mindfulness, and explain the reason why prosocial behavior can influence the relationship between mindfulness and rumination.
 Methods Introducing prosocial behavior situations, the first study chose 51 high-level rumination and 53 low-level rumination participants and measured the influence of prosocial behavior on mindful attention awareness in the present moment. In the second study, a questionnaire was conducted among 261 participants to explore the moderating effect of prosocial behavior between rumination and mindfulness.
 Results In individuals with high-level rumination, ΔMAAS (mindful attention awareness scale) (posttest-baseline) scores in the prosocial behavior condition were significantly higher compared to those in the control condition (p=0.003). Meanwhile, prosocial behavior played a moderating effect between reflective pondering of rumination and mindfulness (R2 = 0.03, p=0.004).
 Conclusions Encouraging prosocial behavior is an effective way to improve mindfulness in highly ruminative individuals.",2398155915, Journal Article,2020
Paeonol at Certain Doses Alleviates Aggressive and Anxiety-Like Behaviours in Two Premenstrual Dysphoric Disorder Rat Models.,"Premenstrual dysphoric disorder (PMDD) is a severe form of premenstrual syndrome (PMS), a common mental health disturbance associated with several periodic psychological symptoms in women. Selective serotonin reuptake inhibitors (SSRIs) are the first-line treatment for PMS/PMDD patients; however, side effects are inevitable, especially in long-term treatment. In previous studies, the natural compound paeonol in Moutan Cortex was found to play effective roles in central nervous system disorders with its anti-inflammatory, anti-oxidant, and neuroprotective effects. Consequently, we assume that paeonol might produce positive effects in the treatment of PMS/PMDD. In this study, the open-field test (OFT) and elevated plus maze (EPM) and light dark box (LDB) tests were performed in mice to determine the optimal dose of paeonol for treating anxiety. Then, paeonol was used to treat the progesterone withdrawal (PWD) and resident intruder paradigm (RIP) rat models of PMDD. Using these two reliable models, the OFT and EPM, LDB, and composite aggressive tests were performed to evaluate the effect of the drug on behavioural symptoms of PMDD. From the dosage screening results, the optimal anti-anxiety dose of paeonol was identified as 17.5 mg/kg/d for 7 days. With regard to the effect of paeonol on PMDD rat models, a significantly improvement was found in the behavioural symptoms, but the effective dose varied in different models. For the PWD model rats, treatment with 6.05 mg/kg paeonol could significantly improve anxiety and irritability, while that with 24.23 mg/kg paeonol resulted in anxiety-like effects in behavioural tests. In RIP model rats, treatment with 12.11 mg/kg paeonol demonstrated excellent effects in improving anxiety, particularly irritable emotional behaviour. In conclusion, our study indicates that paeonol is a potential therapeutic compound for PMS/PMDD; it is a drug option that helps establish dosage guidance for treatment of this condition.",2396858918, Journal Article,2020
Survey of Insomnia and Related Social Psychological Factors Among Medical Staff Involved in the 2019 Novel Coronavirus Disease Outbreak.,"Objective The outbreak of the 2019 novel coronavirus disease (COVID-19) not only caused particularly large public health problems, but also caused great psychological distress, especially for medical staff. We aimed to investigate the prevalence rate of insomnia and to confirm the related social psychological factors among medical staff in hospitals during the COVID-19 outbreak.
 Method Medical staff members in China were recruited, including frontline medical workers. The questionnaire, administered through the WeChat program, obtained demographic data and asked self-design questions related to the COVID-19 outbreak, insomnia/depressive/anxiety symptoms, and stress-related symptoms. We used a logistic regression analysis to examine the associations between sociodemographic factors and insomnia symptoms.
 Result There were a total of 1,563 participants in our study. Five-hundred-and-sixty-four (36.1%) participants had insomnia symptoms according to the Insomnia Severity Index (ISI) (total score ≥ 8). A multiple binary logistic regression model revealed that insomnia symptoms were associated with an education level of high school or below (OR = 2.69, p = 0.042, 95% CI = 1.0-7.0), being a doctor (OR = 0.44, p = 0.007, 95% CI = 0.2-0.8), currently working in an isolation unit (OR = 1.71, p = 0.038, 95% CI = 1.0-2.8), is worried about being infected (OR = 2.30, p &lt; 0.001, 95% CI = 1.6-3.4), perceived lack of helpfulness in terms of psychological support from news or social media with regard to COVID-19 (OR = 2.10, p = 0.001, 95% CI = 1.3-3.3), and having very strong uncertainty regarding effective disease control (OR = 3.30, p = 0.013, 95% CI = 1.3-8.5).
 Conclusion Our study found that more than one-third of the medical staff suffered insomnia symptoms during the COVID-19 outbreak. The related factors included education level, an isolation environment, psychological worries about the COVID-19 outbreak, and being a doctor. Interventions for insomnia among medical staff are needed considering the various sociopsychological factors at play in this situation.",2396305865, Journal Article,2020
"High Psychiatric Morbidity and Comorbidity Among Female Prisoners in Hunan, China.","Background High prevalence of mental disorders has been found among female prisoners in Western countries, however, little is known about the epidemiology of mental disorders in such populations in China. This study aims to investigate psychiatric morbidity and comorbidity among sentenced prisoners in a female prison in China.
 Methods A cluster sample of 2,703 female adult prisoners from Hunan Provincial Female Prison were interviewed with the Mini International Neuropsychiatric Interview, a semi-structured Diagnostic and Statistical Manual of Mental Disorders 4th edition (DSM-IV) mental disorder diagnostic tool. The rates of psychotic disorders, affective disorders, anxiety disorders, and substance use disorders were reported.
 Results Nearly 2/3 (66.2%, N=1,790) of the sample fulfilled the criteria for at least one lifetime DSM-IV disorder 36.5% had major depression, 22.2% had post-traumatic stress disorder (PTSD), and 16.5% had drug use disorder. Drug use disorders were the major comorbid disorders. 60.8% of people with alcohol use disorder and 37.0% of those with psychotic disorders also had a drug use disorder. More than one-quarter (26.1%) of the population met criteria for a current diagnosis of any mental disorder, of which major depression was the most common (14.7%), followed by PTSD (6.4%) and psychotic disorder (1.8%).
 Conclusion The high levels of psychiatric morbidity and comorbidity in a representative sample of female prisoners in China indicate unmet needs that require identification and therapeutic intervention in prisons.",2396302999, Journal Article,2020
Autism Spectrum Disorder and Narcolepsy: A Possible Connection That Deserves to Be Investigated.,"Narcolepsy in childhood-adolescence is characterized by a high occurrence of psychiatric comorbidities. The most frequent psychiatric disorders reported in these patients are attention deficit/hyperactivity disorder, depression, anxiety disorder, and schizophrenia. However, narcolepsy can be associated also with introversion, sorrowfulness, feelings of inferiority, impaired affectivity modulation, emotional lability, irritability, aggressiveness, and poor attention, that have been pooled by some authors under a definition of ""narcoleptic personality."" Some aspects of this ""narcoleptic personality,"" and in particular introversion, impaired affectivity modulation, irritability, and poor attention, partially overlap with the clinical features of the individuals with autism spectrum disorder, considering also those that are not regarded as core autism symptoms. Till now, in literature the number of cases affected by both narcolepsy and autism spectrum disorder (seven patients) has been clearly too small to demonstrate the presence of a pathogenetic link between these two conditions, but this possible connection has not yet been adequately investigated, despite the presence of several points in common. The finding of a connection between narcolepsy and autism spectrum disorder could boost the study of possible etiopathogenetic mechanisms shared between these two apparently so distant disorders. Basing on the literature data summarized in this paper, in the diagnostic work-up of a child with narcolepsy it is essential to evaluate also the social-communicative behavior using standardized tools in order to detect the real recurrence of clinical features suggesting an autism spectrum disorder. At the same time, it appears necessary to screen in the individuals with autism spectrum disorder for the possible presence of evoking symptoms of narcolepsy.",2394243194, Journal Article,2020
Interoceptive Abilities in Inflammatory Bowel Diseases and Irritable Bowel Syndrome.,"Alexithymia is usually described by three main dimensions difficulty identifying feelings (DIF), difficulty describing feelings (DDF), and externally oriented thinking (EOT). The most commonly used questionnaire investigating alexithymia, the Toronto Alexithymia Scale (TAS-20), supports this three-factor structure. One important assumption is that alexithymia severity is associated to vulnerability to somatic diseases, among them gastrointestinal disorders. However, the association between alexithymia and gastrointestinal disorders is not systematic, thus questioning the role of alexithymia as a vulnerability factor for those illnesses. A recent factor analysis suggested another four-factor structure for the TAS-20: difficulties in awareness of feelings (DAF), difficulties in interoceptive abilities (DIA), externally oriented thinking (EOT), and poor affective sharing (PAS). We assume that DIA and DAF might be more relevant to investigate the association between alexithymia and gastrointestinal disorders. The rationale is that DIA and DAF reflect impairments in emotion regulation that could contribute to an inappropriate autonomic and HPA axis homeostasis in irritable bowel syndrome (IBS), ulcerative colitis (UC), or Crohn's disease (CD). The aim of this study was to investigate whether DIA and DAF are associated with the presence of IBS, UC or CD, while checking for anxiety, depression, parasympathetic (vagus nerve) activity and cortisol levels. We recruited control participants (n=26), and patients in remission who were diagnosed with IBS (n=24), UC (n=18), or CD (n=21). Participants completed questionnaires to assess anxiety, depression, and alexithymia. A blood sample and an electrocardiogram were used to measure the level of cortisol and parasympathetic activity, respectively. Logistic regressions with the four-factor structure of the TAS-20 revealed that DIA was a significant predictor of IBS (W(1)=6.27, p=.01). Conversely, DIA and DAF were not significant predictors in CD and UC patients. However, low cortisol level was a significant predictor of UC (W(1)=4.67, p=.035). Additional logistic regressions based on the original 3-factor structure of TAS-20 (DIF, DDF, and EOT) showed that only DDF was a significant predictor of CD [W(1)=6.16, p &lt; .001]. The present study suggests that DIA is an important dimension for assessing potential risk for gastrointestinal diseases, in particular for IBS.",2391971593, Journal Article,2020
Postpartal Affective and Endocrine Differences Between Parents of Preterm and Full-Term Infants.,"Background During the postpartum period, new parents frequently experience emotional stress and exhibit symptoms of depression and anxiety, accompanied by substantial endocrine changes. However, evidence predominantly exists from parents of full-term infants, while data on parents of preterm infants are scarce. In this exploratory, cross-sectional study, we compared psychological well-being and endocrine parameters in parents of very preterm and term born infants.
 Methods Mothers (N = 28) and fathers (N = 30) of full-term infants as well as mothers (N = 18) and fathers (N = 21) of very or extreme preterm infants (&lt; 32nd gestational week) were recruited in the days following birth. Anxiety, depression, and perceived stress were assessed with the State-Trait Anxiety Inventory (STAI), the Beck Depression Inventory (BDI), and the Perceived Stress Questionnaire (PSQ), respectively. Physiological measures included serum levels of estradiol, progesterone, prolactin, and thyroid-stimulating hormone (mothers only), as well as the salivary cortisol awakening response (mothers and fathers).
 Results New mothers and fathers of very preterm infants exhibited higher scores of depression, anxiety and stress than parents of term infants. Besides, mothers of very preterm infants showed lower levels of estradiol, progesterone, and prolactin, as well as a heightened post-awakening cortisol response compared to mothers of term infants. Furthermore, in mothers of preterm infants we found significant negative associations between serum prolactin levels and BDI and STAI scores, respectively.
 Conclusions Parents of very preterm infants suffered from a higher burden of psychological distress than parents of full-term infants. The affective symptoms in preterm mothers were accompanied by altered endocrine profiles that, at least to some extent, may contribute to the psychological changes. The profound psychological and physiological disturbances in mothers of preterm infants may have an impact on long-term mental health and early pharmacological and psychological interventions may help to ameliorate postpartum affective symptoms.",2390645490, Journal Article,2020
"Prevalence of Mood and Anxiety Disorders Among Adults Seeking Care in Primary Healthcare Centers in Cordoba, Argentina.","Objective To estimate the prevalence of mood and anxiety disorders among adults seeking care in primary healthcare centers in Cordoba city, Argentina.
 Methods Cross-sectional analysis of a random sample of adults 18-69 years of age seeking care for general health problems in public (i.e., government-funded) primary healthcare centers in Cordoba city, Argentina in 2010-2011. Mood and anxiety disorders were assessed in the participants' lifetime, and in the last 12 months and 30 days using the World Mental Health Composite International Diagnostic Interview 3.0, and defined following the International Classification of Diseases, tenth revision.
 Results Overall, 1,067 participants were included in the current analysis [mean age 35.6 (SD 13.2) years, 83.7% female]. The lifetime, 12-month and 30-day prevalence of any mood or anxiety disorder was 40.4% [95% confidence interval (95%CI) 37.4-43.4%], 20.1% (17.8-22.7%) and 7.8% (6.2-9.6%), respectively. The prevalence of anxiety disorders was higher compared to mood disorders when assessed in the participants' lifetime [29.7% (95%CI 27.0-32.5%) versus 19.3% (17.0-21.8%)], and in the last 12 months [14.9% (12.8-17.2%) versus 8.7% (7.1-10.6%)] and 30 days [5.8% (4.5-7.4%) versus 2.3% (1.5-3.4%)]. Age and marital status-adjusted odds ratios for any mood or anxiety disorder in the participants' lifetime and in the last 12 months and 30 days comparing women versus men were 1.19 (95%CI 0.85-1.67), 1.70 (1.07-2.69), and 2.26 (1.02-5.00), respectively.
 Conclusion The prevalence of mood and anxiety disorders is high among adults seeking care in primary healthcare centers in Cordoba city, particularly among women. Integration of primary and mental health services is warranted.",2390154510, Journal Article,2020
Emotional Awareness Correlated With Number of Awakenings From Polysomnography in Patients With Myalgic Encephalomyelitis/Chronic Fatigue Syndrome-A Pilot Study.,"Introduction Unrefreshing sleep is one of the diagnostic criteria in myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS), which could be explained by sleep disorders, for example obstructive sleep apnea, reported in our previous study with polysomnography. Our previous findings also indicate difficulties in emotional regulation when measuring alexithymia by TAS-20 (Toronto Alexithymia Scale) and level of emotional awareness by LEAS (Level of Emotional Awareness Scale) in ME/CFS patients. However, the reasons for this are unknown. The purpose of this study was to investigate correlations between data from subjective emotional regulation and polysomnography.
 Methods Twenty-three ME/CFS patients (5 men and 18 women) of mean age 43, and 30 matched healthy controls (9 males and 21 women) of mean age 45, filled in TAS-20, LEAS, and Hospital Depression and Anxiety Scale (HADS). A polysomnography was performed on patients but not on healthy controls. Thus, values of normal population were used for sleep evaluation in ME/CFS patients.
 Result There were significant differences between patients and controls in several aspects of emotional regulation, for example LEAS-self and LEAS-total. Seventy percent of the patients had increased numbers of awakenings (shifts from any sleep stage to awake), 22% had obstructive sleep apneas, and 27% had periodic limb movements. Correlation analysis showed that number of awakenings significantly correlated with LEAS-self and LEAS-total, p &lt; 0.01, respectively. There were no other significant correlations.
 Conclusion This pilot study demonstrated significant correlations between reduced emotional awareness and number of awakenings in polysomnography. Future studies with larger cohorts need to be conducted.",2388831162, Journal Article,2020
Psychometric Properties of the Chinese version of UPPS-P Impulsive Behavior Scale.,"Objective The present study aimed to assess the psychometric properties of a Chinese version of the UPPS-P Impulsive Behavior Scale. The associations between the UPPS-P scale and impulsivity choice, gender, smoking, and drinking status were also assessed.
 Methods A total of 127 adults ranging from 21 to 65 years old participated in the study. Participants were administered with the Chinese version of the UPPS-P Impulsive Behavior Scale, Beck Depression Inventory II (BDI-II), and State-Trait Anxiety Inventory (STAI). Impulsivity choice tasks were also tested including the Delay Discounting Task (DDT), Balloon Analogue Risk Task (BART), and Beads Task (Beads).
 Results A new version of the UPPS-P Impulsive Behavior Scale was formed that includes 40 items. The scores of the UPPS-P Impulsive Behavior Scale demonstrated adequate internal consistency on five subscales but less sufficient structure validity in the present sample. In addition, positive urgency was negatively related to the Beads task; negative urgency and positive urgency were positively related to the DDT and BART. Moreover, positive and negative urgency were positively correlated with depression; all five subscales were positively correlated with anxiety; sensation seeking was higher in males than females and in alcohol drinkers than non-drinkers; and lack of premeditation and lack of perseverance were higher in nonsmokers than smokers.
 Conclusions The present study supports the reliability but not the structure validity of the UPPS-P Impulsive Behavior Scale. The impulsivity personality trait assessed by the UPPS-P scale was associated with impulsivity choice, depression, anxiety, gender, and drinking and smoking status. Further studies should be conducted to explore the structure of impulsivity in the Chinese population.",2388827344, Journal Article,2020
A Feasibility and Acceptability Trial of Social Cognitive Therapy in Early Psychosis Delivered Through a Virtual World: The VEEP Study.,"Background Addressing specific social cognitive difficulties is an important target in early psychosis and may help address poor functional outcomes. However, structured interventions using standard therapy settings including groups suffer from difficulties in recruitment and retention.
 Aims To address these issues, we aimed to modify an existing group social cognitive intervention entitled 'Social Cognition and Interaction Training' (SCIT) to be delivered through a virtual world environment (Second Life ©).
 Methods A single arm nonrandomized proof-of-concept trial of SCIT-VR was conducted. Five groups of three to five individuals per group were recruited over 6 months. Eight sessions of SCIT-VR therapy were delivered through the virtual world platform Second Life© over a 5-week intervention window. Feasibility was examined using recruitment rates and retention. Acceptability was examined using qualitative methods. Secondary outcomes including social cognitive indices, functioning, and anxiety were measured pre- and postintervention.
 Results The SCIT-VR therapy delivered was feasible (36% consent rate and 73.3% intervention completion rate), acceptable (high overall postsession satisfaction scores) and safe (no serious adverse events), and had high levels of participant satisfaction. Users found the environment immersive. Prepost changes were found in emotion recognition scores and levels of anxiety. There were no signs of clinical deterioration on any of the secondary measures.
 Conclusion This proof-of-concept pilot trial suggested that delivering SCIT-VR through a virtual world is feasible and acceptable. There were some changes in prepost outcome measures that suggest the intervention has face validity. There is sufficient evidence to support a larger powered randomized controlled trial.
 Clinical Trial Registration ISRCTN, identifier 41443166.",2388004920, Journal Article,2020
What Do We Know About the Preterm Behavioral Phenotype? A Narrative Review.,"Preterm birth is associated with a significantly increased risk for childhood and adolescent psychopathology relative to full-term birth, with an inverse relationship between gestational age at birth and later risk for psychopathology. The manifestation of symptomatology and comorbidity profiles of emotional and behavioral adjustment problems in this high-risk group have been shown to be distinct from the broader pediatric population. Acknowledging these differences, a preterm behavioral phenotype has been proposed and increasingly recognized, highlighting the unique, frequent co-occurrence of symptomatology associated with attention-deficit/hyperactivity disorder, autism spectrum disorder, and anxiety disorders. The current state-of-the-art review provides a comprehensive characterization of this phenotype to date and further highlights key knowledge gaps primarily regarding the evolution of symptoms, co-occurrence of disorders and/or symptomatology within the phenotype, and associations of the phenotype with chronological age and degree of prematurity.",2388004472," Journal Article , Review",2020
Under the Hood: Using Computational Psychiatry to Make Psychological Therapies More Mechanism-Focused.,"Psychological therapies, such as CBT, are an important part of the treatment of a range of psychiatric disorders such as depression and anxiety. There is a growing desire to understand the mechanisms by which such therapies effect change so as to improve treatment outcomes. Here we argue that adopting a computational framework may be one such approach. Computational psychiatry aims to provide a theoretical framework for moving between higher-level psychological states (like emotions, decisions and beliefs) to neural circuits, by modeling these constructs mathematically. These models are explicit hypotheses that contain quantifiable variables and parameters derived from each individual's behavior. This approach has two advantages. Firstly, some of the variables described by these models appears to reflect the neural activity of specific brain regions. Secondly, the parameters estimated by these models may offer a unique description of a patient's symptoms which can be used to both tailor therapy and track its effect. In doing so this approach may offer some additional granularity in understanding how psychological therapies, such as CBT, are working. Although this field shows significant promise, we also highlight several of the key hurdles that must first be overcome before clinical translation of computational insights can be realized.",2387694801, Journal Article,2020
Design of a Guided Internet- and Mobile-Based Intervention for Internet Use Disorder-Study Protocol for a Two-Armed Randomized Controlled Trial.,"Context: Internet Use Disorder (IUD), characterized as the inability to control one's internet use, is emerging as an increasing societal concern as it is associated with reduced quality of life and mental health comorbidities. Evidence-based treatment options are, however, scarce due to the novelty of the diagnosis. Internet- and mobile-based interventions may be an effective means to deliver psychological treatment to individuals with IUD as they address individuals affected in their online setting. The aim of the study is to evaluate the efficacy of a newly developed, guided internet- and mobile-based intervention for IUD. Methods: In a two-armed randomized controlled trial (N = 130), individuals showing problematic internet use patterns (Internet Addiction Test ≥ 49) will be randomly allocated to the internet- and mobile-based intervention or a waiting control group. Assessments will take place at baseline, 7 weeks, 6- and 12 months after randomization. The primary outcome is internet addiction symptom severity (IAT) at 7 weeks. Secondary outcomes include quality of life, depressive symptoms, anxiety, and other psychosocial variables associated with IUD. Intervention: The intervention consists of seven sessions: Goal setting and motivational interviewing, impulse control, problem solving, cognitive restructuring, self-worth, relapse prevention, and a booster session. Participants are supported by an eCoach who provides individual feedback after completion of each session. Participants can choose between several elective sessions based on individual need. Conclusions: This is the first study to evaluate an internet- and mobile-based intervention for IUD, which could be a promising first step to reduce individuals' disease burden. Trial Registration: DRKS00015314. The study is currently ongoing. First participants were enrolled in the study on September 14th 2018. Recruitment will continue approximately through March 2020.",2387694674, Journal Article,2020
"Sex-Specific Differences in Severity of Depressive Symptoms, Heart Rate Variability, and Neurocognitive Profiles of Depressed Young Adults: Exploring Characteristics for Mild Depression.","Mild depressive symptoms (MDS) reflect vulnerability to major depression that does not meet the criteria for a major depressive disorder (MDD). Previous research indicates that it is difficult to identify MDS in young adults, and they exhibit diverse aspects of depressive symptoms caused by clinical depression, which can lead to poor academic performance, relationship difficulties, and even suicide. Additionally, many young adults remain unaware of their depressive symptoms during the early stages of MDD. Thus, the present study investigated clinical, neurocognitive, and physiological characteristics of young adults with various symptoms of depression and explored sex-specific differences. A total of 113 students aged 18-35 (MDD: n = 32; MDS: n =37; control [CON]: n = 44) participated in the study. Self-report clinical measures, short-term cardiac activity measured by finger sensors, and neurocognitive data were collected. Pearson's correlations, two-way analysis of variance (ANOVA), principal component analysis, and exploratory structural equation modeling were conducted for the statistical analyses. Furthermore, the measurement invariance of the latent factor model was tested, and fit indices were compared according to sex. The results revealed that male students showed greater sympatho-vagal activity than female students. Additionally, male MDS students tended to exhibit decreased performance levels in neurocognitive function tasks compared with MDD and CON males, whereas female MDS students showed distinct characteristics compared to MDD and CON females on self-report measures of anxiety. Correlation analyses identified a positive association between the level of anger perception and latency in the executive function test among both males and females. Additionally, the use of a structured model revealed significant sex-specific differences in factor estimates. The present results suggest that recognizing the early signs of MDS that account for sex-specific differences in both subjective and objective measures may improve the diagnosis and monitoring of young adults with MDS.",2387692880, Journal Article,2020
