Title,Abstract,StoreId,documentType,year
Battlefield-like stress following simulated combat and suppression of attention bias to threat,"  Background: Acute stress disorder involves prominent symptoms of threat avoidance. Preliminary cross-sectional data suggest that such threat-avoidance symptoms may also manifest cognitively, as attentional threat avoidance. Confirming these findings in a longitudinal study might provide insights on risk prediction and anxiety prevention in traumatic exposures. Method: Attention-threat bias and post-traumatic symptoms were assessed in soldiers at two points in time: early in basic training and 23 weeks later, during advanced combat training. Based on random assignment, the timing of the repeat assessment occurred in one of two schedules: for a combat simulation group, the repeat assessment occurred immediately following a battlefield simulation exercise, and for a control group, the assessment occurred shortly before this exercise. Results: Both groups showed no threat-related attention bias at initial assessments. Following acute stress, the combat simulation group exhibited a shift in attention away from threat whereas the control group showed no change in attention bias. Stronger threat avoidance in the combat simulation group correlated with severity of post-traumatic symptoms. Such an association was not found in the control group. Conclusions: Acute stress may lead some individuals to shift their attention away from threats, perhaps to minimize stress exposure. This acute attention response may come at a psychological cost, given that it correlates with post-traumatic stress disorder (PTSD) symptoms. Further research is needed to determine how these associations relate to full-blown PTSD in soldier and civilian populations. [PUBLICATION ABSTRACT]",853635127," Feature , Journal Article",2011
Personal debt and suicidal ideation,"  Background: Personal debt is one of many factors associated with anxiety, depression and suicidality. The aim of this study was to examine the relationship between personal debt and suicidal ideation in the context of sociodemographic factors, employment and income, lifestyle behaviors, and recently experienced traumatic events. Method: Interviews were conducted with a random probability sample comprising 7461 respondents for the third national survey of psychiatric morbidity of adults in England. Fieldwork was carried out throughout 2007. The prevalence of suicidal thoughts in the past week, past year and lifetime was assessed and current sources of debt were recorded. Results: In 2007, 4.3% of adults in England had thought about taking their own life in the past 12 months, ranging from 1.8% of men aged [= or &gt;, slanted]55 years to 7.0% of women aged 35-54 years. Those in debt were twice as likely to think about suicide after controlling for sociodemographic, economic, social and lifestyle factors. Difficulty in making hire purchase or mail order repayments and paying off credit card debt, in addition to housing-related debt (rent and mortgage arrears), was strongly associated with suicidal thoughts. Feelings of hopelessness partially mediated the relationship between debt and suicidal ideation. Conclusions: The number of debts, source of the debt and reasons for debt are key correlates of suicidal ideation. Individuals experiencing difficulties in repaying their debts because they are unemployed or have had a relationship breakdown or have heavy caring responsibilities may require psychiatric evaluation in addition to debt counseling. [PUBLICATION ABSTRACT]",853635010," Feature , Journal Article",2011
Neural correlates of trait anxiety in fear extinction,"  Background: Fear conditioning involves the amygdala as the main neural structure for learning fear responses whereas fear extinction mainly activates the inhibitory prefrontal cortex (PFC). In this study we investigated whether individual differences in trait anxiety affect amygdala and dorsal anterior cingulate cortex (dACC) activation during fear conditioning and extinction. Method: Thirty-two healthy subjects were investigated by functional magnetic resonance imaging (fMRI) at 3 T while performing a cued fear-conditioning task. All participants completed the trait version of the State-Trait Anxiety Inventory (STAI-T). Activations of the amygdala and the dACC were examined with respect to the effects of trait anxiety. Results: Analysis of the fMRI data demonstrated enhanced activation in fear-related brain areas, such as the insula and the ACC, during both fear conditioning and extinction. Activation of the amygdala appeared only during the late acquisition phase whereas deactivation was observed during extinction. Regression analyses revealed that highly trait-anxious subjects exhibited sustained amygdala activation and reduced dACC involvement during the extinction of conditioned responses. Conclusions: This study reveals that high levels of trait anxiety are associated with both increased amygdala activation and reduced dACC recruitment during the extinction of conditioned fear. This hyper-responsitivity of the amygdala and the deficient cognitive control during the extinction of conditioned fear in anxious subjects reflect an increased resistance to extinct fear responses and may thereby enhance the vulnerability to developing anxiety disorders. [PUBLICATION ABSTRACT]",853634938," Feature , Journal Article",2011
Universal prevention of depression in women postnatally: cluster randomized trial evidence in primary care,"  Background: To test whether receiving care from a health visitor (HV) trained in identification and psychological intervention methods prevents depression 6-18 months postnatally in women who are not depressed 6 weeks postnatally. Method: The study was a prospective cluster trial, randomized by GP practice, with follow-up for 18 months in 101 primary care teams in the Trent area of England. The participants were women scoring &lt;12 on the postal Edinburgh Postnatal Depression Scale (EPDS) at 6 weeks postnatally (1474 intervention and 767 control women). Intervention HVs (n=89, 63 clusters) were trained in identifying depressive symptoms using the EPDS and face-to-face clinical assessment and in providing psychologically orientated sessions based on cognitive behavioral or person-centered principles. The control group comprised HVs (n=49, 37 clusters) providing care as usual (CAU). The primary outcome measure was the proportion of women scoring [= or &gt;, slanted]12 on the EPDS at 6 months postnatally. Secondary outcomes were mean EPDS score, Clinical Outcomes in Routine Evaluation - Outcome Measure (CORE-OM) score, State-Trait Anxiety Inventory (STAI), 12-item Short Form Health Survey (SF-12) and Parenting Stress Index Short Form (PSI-SF) scores at 6, 12 and 18 months. Results: After adjusting for individual-level covariates, living alone, previous postnatal depression (PND), the presence of one or more adverse life events and the 6-week EPDS score, the odds ratio (OR) for EPDS [= or &gt;, slanted]12 at 6 months was 0.71 [95% confidence interval (CI) 0.53-0.97, p=0.031] for the intervention group (IG) women compared with the control (CAU) group women. Two subgroups were formed by baseline severity: a 'subthreshold' subgroup with a 6-week EPDS score of 6-11 (n=999) and a 'lowest severity' subgroup with a 6-week EPDS score of 0-5 (n=1242). There was no difference in psychological effectiveness by subgroup (interaction term: z=-0.28, p=0.782). Conclusions: This study provides new evidence of a universal, enduring preventive effect for depression in women who screen negative for depression postnatally. [PUBLICATION ABSTRACT]",853634936," Feature , Journal Article",2011
Mental and personality disorders and abstinence from alcohol: results from a national household survey,"  Background: The beneficial outcomes associated with moderate compared with low alcohol intake or abstinence may be due to the inclusion of people as 'low consumers', who have stopped consumption because of poor health. We investigated the association between alcohol abstinence and symptoms of common mental disorder and personality disorder, distinguishing between lifelong abstinence and abstinence following previous consumption. Method: Analyses were based on the British National Survey of Psychiatric Morbidity 2000, which sampled 8580 residents aged 16-74 years. Hazardous drinking (Alcohol Use Disorders Identification Test) was excluded. Symptoms of common mental disorder (depression/anxiety) were identified by the Clinical Interview Schedule. The screening questionnaire of the Structured Clinical Interview for Axis II Personality Disorders was used to identify potential personality disorder. Self-reported alcohol abstinence was divided into lifelong abstinence and previous consumption. Previous consumers were asked why they had stopped. Covariates included socio-economic status, social activity and general health status. Results: After adjustment, alcohol abstinence was associated with both common mental disorder symptoms and any personality disorder, but only for previous consumers, in whom odds ratios were 1.69 (95% CI 1.23-2.32) and 1.45 (95% CI 1.09-1.94). Associations were non-specific, being apparent for most individual mental disorder symptoms and personality disorder categories. More detailed analysis indicated that associations were again limited to previous consumers who reported ceasing alcohol consumption for health reasons. Conclusions: Worse mental health in low alcohol consumers, particularly those who have previously ceased for health reasons, should be taken into account when interpreting associations between moderate (compared with low) alcohol consumption and beneficial health outcomes. [PUBLICATION ABSTRACT]",853634697," Feature , Journal Article",2011
The impact of the Val158Met catechol-O-methyltransferase genotype on neural correlates of sad facial affect processing in patients with bipolar disorder and their relatives,"  Background: The Met allele of the catechol-O-methyltransferase (COMT) valine-to-methionine (Val158Met) polymorphism is known to affect dopamine-dependent affective regulation within amygdala-prefrontal cortical (PFC) networks. It is also thought to increase the risk of a number of disorders characterized by affective morbidity including bipolar disorder (BD), major depressive disorder (MDD) and anxiety disorders. The disease risk conferred is small, suggesting that this polymorphism represents a modifier locus. Therefore our aim was to investigate how the COMT Val158Met may contribute to phenotypic variation in clinical diagnosis using sad facial affect processing as a probe for its neural action. Method: We employed functional magnetic resonance imaging to measure activation in the amygdala, ventromedial PFC (vmPFC) and ventrolateral PFC (vlPFC) during sad facial affect processing in family members with BD (n=40), MDD and anxiety disorders (n=22) or no psychiatric diagnosis (n=25) and 50 healthy controls. Results: Irrespective of clinical phenotype, the Val158 allele was associated with greater amygdala activation and the Met158 allele with greater signal change in the vmPFC and vlPFC. Signal changes in the amygdala and vmPFC were not associated with disease expression. However, in the right vlPFC the Met158 allele was associated with greater activation in all family members with affective morbidity compared with relatives without a psychiatric diagnosis and healthy controls. Conclusions: Our results suggest that the COMT Val158Met polymorphism has a pleiotropic effect within the neural networks subserving emotional processing. Furthermore the Met158 allele further reduces cortical efficiency in the vlPFC in individuals with affective morbidity. [PUBLICATION ABSTRACT]",853634692," Feature , Journal Article",2011
"Anxiety, emotional security and the interpersonal behavior of individuals with social anxiety disorder","Interpersonal functioning is central to social anxiety disorder (SAD). Empirical examinations of interpersonal behaviors in individuals with SAD have frequently relied on analogue samples, global retrospective reports and laboratory observation. Moreover, research has focused on avoidance and safety behaviors, neglecting potential links between SAD and affiliative behaviors. The influence of situational anxiety and emotional security on interpersonal behaviors was examined for individuals with SAD (n=40) and matched normal controls (n=40). Participants monitored their behavior and affect in naturally occurring social interactions using an event-contingent recording procedure. Individuals with SAD reported higher levels of submissive behavior and lower levels of dominant behavior relative to controls. Consistent with cognitive-behavioral and evolutionary theories, elevated anxiety in specific events predicted increased submissiveness among individuals with SAD. Consistent with attachment theory, elevations in event-level emotional security were associated with increased affiliative behaviors (increased agreeable behavior and decreased quarrelsome behavior) among members of the SAD group. Results were not accounted for by concurrent elevations in sadness or between-group differences in the distribution of social partners. These findings are consistent with predictions based on several theoretical perspectives. Further, the present research documents naturally occurring interpersonal patterns of individuals with SAD and identifies conditions under which these individuals may view social interactions as opportunities for interpersonal connectedness. Adapted from the source document.",855900289, Journal Article,2011
"Ageing, social class and common mental disorders: longitudinal evidence from three cohorts in the West of Scotland","Understanding how common mental disorders such as anxiety and depression vary with socio-economic circumstances as people age can help to identify key intervention points. However, much research treats these conditions as a single disorder when they differ significantly in terms of their disease burden. This paper examines the socio-economic pattern of anxiety and depression separately and longitudinally to develop a better understanding of their disease burden for key social groups at different ages. The Twenty-07 Study has followed 4510 respondents from three cohorts in the West of Scotland for 20 years and 3846 respondents had valid data for these analyses. Hierarchical repeated-measures models were used to investigate the relationship between age, social class and the prevalence of anxiety and depression over time measured as scores of 8 or more out of 21 on the relevant subscale of the Hospital Anxiety and Depression Scale (HADS). Social class differences in anxiety and depression widened with age. For anxiety there was a nonlinear decrease in prevalence with age, decreasing more slowly for those from manual classes compared to non-manual, whereas for depression there was a non-linear increase in prevalence with age, increasing more quickly for those from manual classes compared to non-manual. This relationship is robust to cohort, period and attrition effects. The more burdensome disorder of depression occurs more frequently at ages where socio-economic inequalities in mental health are greatest, representing a 'double jeopardy' for older people from a manual class. Adapted from the source document.",855900194, Journal Article,2011
Depression and anxiety in patients repeatedly referred to secondary care with medically unexplained symptoms: a case-control study,"One third of referrals from primary to secondary care are for medically unexplained symptoms (MUS). We aimed to determine the association of depression and anxiety disorders with high use of specialist services by patients with MUS. We did this by comparing their prevalence in patients who had been repeatedly referred with symptoms for which they had received repeated specialist diagnoses of MUS with that in two control groups. We also determined the adequacy of treatment received. A case-control study in five general practices in Edinburgh, UK. Data collection was by case note review and questionnaire. Cases were 193 adults with three or more referrals over 5 years, at least two of which resulted in a diagnosis of MUS. Controls were: (a) patients referred only once over 5 years (n=152); (b) patients with three or more referrals for symptoms always diagnosed as medically explained (n=162). In total, 93 (48%) of the cases met our criteria for current depression, anxiety or panic disorders. This compared with 38 (25%) and 52 (35.2%) of the control groups; odds ratios (95% confidence intervals) of 2.6 (1.6-4.1) and 1.6 (1.01-2.4), respectively. Almost half (44%) of the cases with current depression or anxiety had not received recent minimum effective therapy. Depression, anxiety and panic disorders are common in patients repeatedly referred to hospital with MUS. Improving the recognition and treatment of these disorders in these patients has the potential to provide better, more appropriate and more cost-effective medical care. Adapted from the source document.",855898959, Journal Article,2011
"Ageing, social class and common mental disorders: longitudinal evidence from three cohorts in the West of Scotland","  Background: Understanding how common mental disorders such as anxiety and depression vary with socio-economic circumstances as people age can help to identify key intervention points. However, much research treats these conditions as a single disorder when they differ significantly in terms of their disease burden. This paper examines the socio-economic pattern of anxiety and depression separately and longitudinally to develop a better understanding of their disease burden for key social groups at different ages. Method: The Twenty-07 Study has followed 4510 respondents from three cohorts in the West of Scotland for 20 years and 3846 respondents had valid data for these analyses. Hierarchical repeated-measures models were used to investigate the relationship between age, social class and the prevalence of anxiety and depression over time measured as scores of 8 or more out of 21 on the relevant subscale of the Hospital Anxiety and Depression Scale (HADS). Results: Social class differences in anxiety and depression widened with age. For anxiety there was a nonlinear decrease in prevalence with age, decreasing more slowly for those from manual classes compared to non-manual, whereas for depression there was a non-linear increase in prevalence with age, increasing more quickly for those from manual classes compared to non-manual. This relationship is robust to cohort, period and attrition effects. Conclusions: The more burdensome disorder of depression occurs more frequently at ages where socio-economic inequalities in mental health are greatest, representing a 'double jeopardy' for older people from a manual class. [PUBLICATION ABSTRACT]",847537176," Feature , Journal Article",2011
"Anxiety, emotional security and the interpersonal behavior of individuals with social anxiety disorder","  Background: Interpersonal functioning is central to social anxiety disorder (SAD). Empirical examinations of interpersonal behaviors in individuals with SAD have frequently relied on analogue samples, global retrospective reports and laboratory observation. Moreover, research has focused on avoidance and safety behaviors, neglecting potential links between SAD and affiliative behaviors. Method: The influence of situational anxiety and emotional security on interpersonal behaviors was examined for individuals with SAD (n=40) and matched normal controls (n=40). Participants monitored their behavior and affect in naturally occurring social interactions using an event-contingent recording procedure. Results: Individuals with SAD reported higher levels of submissive behavior and lower levels of dominant behavior relative to controls. Consistent with cognitive-behavioral and evolutionary theories, elevated anxiety in specific events predicted increased submissiveness among individuals with SAD. Consistent with attachment theory, elevations in event-level emotional security were associated with increased affiliative behaviors (increased agreeable behavior and decreased quarrelsome behavior) among members of the SAD group. Results were not accounted for by concurrent elevations in sadness or between-group differences in the distribution of social partners. Conclusions: These findings are consistent with predictions based on several theoretical perspectives. Further, the present research documents naturally occurring interpersonal patterns of individuals with SAD and identifies conditions under which these individuals may view social interactions as opportunities for interpersonal connectedness. [PUBLICATION ABSTRACT]",847536944," Feature , Journal Article",2011
Depression and anxiety in patients repeatedly referred to secondary care with medically unexplained symptoms: a case-control study,"  Background: One third of referrals from primary to secondary care are for medically unexplained symptoms (MUS). We aimed to determine the association of depression and anxiety disorders with high use of specialist services by patients with MUS. We did this by comparing their prevalence in patients who had been repeatedly referred with symptoms for which they had received repeated specialist diagnoses of MUS with that in two control groups. We also determined the adequacy of treatment received. Method: A case-control study in five general practices in Edinburgh, UK. Data collection was by case note review and questionnaire. Cases were 193 adults with three or more referrals over 5 years, at least two of which resulted in a diagnosis of MUS. Controls were: (a) patients referred only once over 5 years (n=152); (b) patients with three or more referrals for symptoms always diagnosed as medically explained (n=162). Results: In total, 93 (48%) of the cases met our criteria for current depression, anxiety or panic disorders. This compared with 38 (25%) and 52 (35.2%) of the control groups; odds ratios (95% confidence intervals) of 2.6 (1.6-4.1) and 1.6 (1.01-2.4), respectively. Almost half (44%) of the cases with current depression or anxiety had not received recent minimum effective therapy. Conclusions: Depression, anxiety and panic disorders are common in patients repeatedly referred to hospital with MUS. Improving the recognition and treatment of these disorders in these patients has the potential to provide better, more appropriate and more cost-effective medical care. [PUBLICATION ABSTRACT]",847536884," Feature , Journal Article",2011
"A randomized trial of sertraline, self-administered cognitive behavior therapy, and their combination for panic disorder","Self-administered cognitive behavior therapy (SCBT) has been shown to be an effective alternative to therapist-delivered treatment for panic disorder (PD). However, it is unknown whether combining SCBT and antidepressants can improve treatment. This trial evaluated the efficacy of SCBT and sertraline, alone or in combination, in PD. Patients (n=251) were randomized to 12 weeks of either placebo drug, placebo drug plus SCBT, sertraline, or sertraline plus SCBT. Those who improved after 12 weeks of acute treatment received treatment for an additional 12 weeks. Outcome measures included core PD symptoms (panic attacks, anticipatory anxiety, agoraphobic avoidance), dysfunctional cognitions (fear of bodily sensations, agoraphobic cognitions), disability, and clinical global impression of severity and improvement. Efficacy data were analyzed using general and generalized linear mixed models. Primary analyses of trends over time revealed that sertraline/SCBT produced a significantly greater rate of decline in fear of bodily sensations compared to sertraline, placebo/SCBT and placebo. Trends in other outcomes were not significantly different over time. Secondary analyses of mean scores at week 12 revealed that sertraline/SCBT fared better on several outcomes than placebo, with improvement being maintained at the end of continuation treatment. Outcome did not differ between placebo and either sertraline monotherapy or placebo/SCBT. Moreover, few differences emerged between the active interventions. This trial suggests that sertraline combined with SCBT may be an effective treatment for PD. The study could not confirm the efficacy of sertraline monotherapy or SCBT without concomitant medication or therapist assistance in the treatment of PD. Adapted from the source document.",853208206, Journal Article,2011
A randomized clinical trial of cognitive behavioural therapy versus short-term psychodynamic psychotherapy versus no intervention for patients with hypochondriasis,"Hypochondriasis is common in the clinic and in the community. Cognitive behavioural therapy (CBT) has been found to be effective in previous trials. Psychodynamic psychotherapy is a treatment routinely offered to patients with hypochondriasis in many countries, including Denmark. The aim of this study was to test CBT for hypochondriasis in a centre that was not involved in its development and compare both CBT and short-term psychodynamic psychotherapy (STPP) to a waiting-list control and to each other. CBT was modified by including mindfulness and group therapy sessions, reducing the therapist time required. STPP consisted of individual sessions. Eighty patients randomized to CBT, STPP and the waiting list were assessed on measures of health anxiety and general psychopathology before and after a 6-month treatment period. Waiting-list patients were subsequently offered one of the two active treatments on the basis of re-randomization, and assessed on the same measures post-treatment. Patients were again assessed at 6- and 12-month follow-up points. Patients who received CBT did significantly better on all measures relative to the waiting-list control group, and on a specific measure of health anxiety compared with STPP. The STPP group did not significantly differ from the waiting-list group on any outcome measures. Similar differences were observed between CBT and STPP during follow-up, although some of the significant differences between groups were lost. A modified and time-saving CBT programme is effective in the treatment of hypochondriasis, although the two psychotherapeutic interventions differed in structure. Adapted from the source document.",853208190, Journal Article,2011
A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population,"Bulimic eating disorders are common among female students, yet the majority do not access effective treatment. Internet-based cognitive-behavioural therapy (iCBT) may be able to bridge this gap. Seventy-six students with bulimia nervosa (BN) or eating disorder not otherwise specified (EDNOS) were randomly assigned to immediate iCBT with e-mail support over 3 months or to a 3-month waiting list followed by iCBT [waiting list/delayed treatment control (WL/DTC)]. ED outcomes were assessed with the Eating Disorder Examination (EDE) at baseline, 3 months and 6 months. Other outcomes included depression, anxiety and quality of life. Students who had immediate iCBT showed significantly greater improvements at 3 and 6 months than those receiving WL/DTC in ED and other symptoms. iCBT with e-mail support is efficacious in students with bulimic disorders and has lasting effects. Adapted from the source document.",853208096, Journal Article,2011
The associations of high levels of C-reactive protein with depression and myocardial infarction in 9258 women and men from the HUNT population study,"Elevated levels of circulating C-reactive protein (CRP) have been associated with coronary heart disease and, in some studies, depression. Most studies have been of populations selected by age and/or gender. We investigate these associations with depression, myocardial infarction (MI), or both, in a large general population sample. A cross-sectional population study of 9258 women and men aged =/>20 years. The study included clinical examination, self-report of MI and depression and factors known to confound their associations. The Hospital Anxiety and Depression Scale was used to assess severity of depressive symptoms. Elevated high sensitive-CRP was defined as values >2.2 mg/l. The association of elevated CRP with depression was attenuated towards the null [from odds ratio (OR) 1.28, p=0.001 to OR 1.08, p=0.388] following extensive adjustment, while associations with MI (adjusted OR 1.42, p=0.032) and co-morbid MI and depression (adjusted OR 2.66, p=0.003) persisted. Confounders associated with elevated CRP levels were smoking (OR 1.66; p 30 (OR 1.13, p<0.001), employment (OR 0.70, p<0.001) and high coffee consumption (OR 0.83, p=0.017). Interaction tests indicated a lower effect of old age (OR 0.54, p<0.001) and smoking (OR 0.63, p<0.001) on elevated CRP levels in women compared with men. CRP levels were raised in those with MI and co-morbid MI and depression; the positive association with depression was explained by confounding factors. We found new evidence that might help understand gender-specific patterns. Future studies should explore the neurobiological mechanisms underpinning these interrelations and their relevance for treatment of these conditions. Adapted from the source document.",853207605, Journal Article,2011
The associations of high levels of C-reactive protein with depression and myocardial infarction in 9258 women and men from the HUNT population study,"  Background: Elevated levels of circulating C-reactive protein (CRP) have been associated with coronary heart disease and, in some studies, depression. Most studies have been of populations selected by age and/or gender. We investigate these associations with depression, myocardial infarction (MI), or both, in a large general population sample. Method: A cross-sectional population study of 9258 women and men aged [= or &gt;, slanted]20 years. The study included clinical examination, self-report of MI and depression and factors known to confound their associations. The Hospital Anxiety and Depression Scale was used to assess severity of depressive symptoms. Elevated high sensitive-CRP was defined as values &gt;2.2 mg/l. Results: The association of elevated CRP with depression was attenuated towards the null [from odds ratio (OR) 1.28, p=0.001 to OR 1.08, p=0.388] following extensive adjustment, while associations with MI (adjusted OR 1.42, p=0.032) and co-morbid MI and depression (adjusted OR 2.66, p=0.003) persisted. Confounders associated with elevated CRP levels were smoking (OR 1.66; p&lt;0.001), chronic physical illness (OR 1.34, p&lt;0.001), BMI [= or &gt;, slanted]30 (OR 1.13, p&lt;0.001), employment (OR 0.70, p&lt;0.001) and high coffee consumption (OR 0.83, p=0.017). Interaction tests indicated a lower effect of old age (OR 0.54, p&lt;0.001) and smoking (OR 0.63, p&lt;0.001) on elevated CRP levels in women compared with men. Conclusions: CRP levels were raised in those with MI and co-morbid MI and depression; the positive association with depression was explained by confounding factors. We found new evidence that might help understand gender-specific patterns. Future studies should explore the neurobiological mechanisms underpinning these interrelations and their relevance for treatment of these conditions. [PUBLICATION ABSTRACT]",822671771," Feature , Journal Article",2011
"A randomized trial of sertraline, self-administered cognitive behavior therapy, and their combination for panic disorder","  Background: Self-administered cognitive behavior therapy (SCBT) has been shown to be an effective alternative to therapist-delivered treatment for panic disorder (PD). However, it is unknown whether combining SCBT and antidepressants can improve treatment. This trial evaluated the efficacy of SCBT and sertraline, alone or in combination, in PD. Method: Patients (n=251) were randomized to 12 weeks of either placebo drug, placebo drug plus SCBT, sertraline, or sertraline plus SCBT. Those who improved after 12 weeks of acute treatment received treatment for an additional 12 weeks. Outcome measures included core PD symptoms (panic attacks, anticipatory anxiety, agoraphobic avoidance), dysfunctional cognitions (fear of bodily sensations, agoraphobic cognitions), disability, and clinical global impression of severity and improvement. Efficacy data were analyzed using general and generalized linear mixed models. Results: Primary analyses of trends over time revealed that sertraline/SCBT produced a significantly greater rate of decline in fear of bodily sensations compared to sertraline, placebo/SCBT and placebo. Trends in other outcomes were not significantly different over time. Secondary analyses of mean scores at week 12 revealed that sertraline/SCBT fared better on several outcomes than placebo, with improvement being maintained at the end of continuation treatment. Outcome did not differ between placebo and either sertraline monotherapy or placebo/SCBT. Moreover, few differences emerged between the active interventions. Conclusions: This trial suggests that sertraline combined with SCBT may be an effective treatment for PD. The study could not confirm the efficacy of sertraline monotherapy or SCBT without concomitant medication or therapist assistance in the treatment of PD. [PUBLICATION ABSTRACT]",822671760," Feature , Journal Article",2011
A randomized clinical trial of cognitive behavioural therapy versus short-term psychodynamic psychotherapy versus no intervention for patients with hypochondriasis,"  Background: Hypochondriasis is common in the clinic and in the community. Cognitive behavioural therapy (CBT) has been found to be effective in previous trials. Psychodynamic psychotherapy is a treatment routinely offered to patients with hypochondriasis in many countries, including Denmark. The aim of this study was to test CBT for hypochondriasis in a centre that was not involved in its development and compare both CBT and short-term psychodynamic psychotherapy (STPP) to a waiting-list control and to each other. CBT was modified by including mindfulness and group therapy sessions, reducing the therapist time required. STPP consisted of individual sessions. Method: Eighty patients randomized to CBT, STPP and the waiting list were assessed on measures of health anxiety and general psychopathology before and after a 6-month treatment period. Waiting-list patients were subsequently offered one of the two active treatments on the basis of re-randomization, and assessed on the same measures post-treatment. Patients were again assessed at 6- and 12-month follow-up points. Results: Patients who received CBT did significantly better on all measures relative to the waiting-list control group, and on a specific measure of health anxiety compared with STPP. The STPP group did not significantly differ from the waiting-list group on any outcome measures. Similar differences were observed between CBT and STPP during follow-up, although some of the significant differences between groups were lost. Conclusions: A modified and time-saving CBT programme is effective in the treatment of hypochondriasis, although the two psychotherapeutic interventions differed in structure. [PUBLICATION ABSTRACT]",822660795," Feature , Comparative Study",2011
A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population,"  Background: Bulimic eating disorders are common among female students, yet the majority do not access effective treatment. Internet-based cognitive-behavioural therapy (iCBT) may be able to bridge this gap. Method: Seventy-six students with bulimia nervosa (BN) or eating disorder not otherwise specified (EDNOS) were randomly assigned to immediate iCBT with e-mail support over 3 months or to a 3-month waiting list followed by iCBT [waiting list/delayed treatment control (WL/DTC)]. ED outcomes were assessed with the Eating Disorder Examination (EDE) at baseline, 3 months and 6 months. Other outcomes included depression, anxiety and quality of life. Results: Students who had immediate iCBT showed significantly greater improvements at 3 and 6 months than those receiving WL/DTC in ED and other symptoms. Conclusions: iCBT with e-mail support is efficacious in students with bulimic disorders and has lasting effects. [PUBLICATION ABSTRACT]",822660691," Feature , Comparative Study",2011
Emotional triggering and low socio-economic status as determinants of depression following acute coronary syndrome,"The determinants of depression following acute coronary syndrome (ACS) are poorly understood. Triggering of ACS by emotional stress and low socio-economic status (SES) are predictors of adverse outcomes. We therefore investigated whether emotional triggering and low SES predict depression and anxiety following ACS. This prospective observational clinical cohort study involved 298 patients with clinically verified ACS. Emotional stress was assessed for the 2 h before symptom onset and compared with the equivalent period 24 h earlier using case-crossover methods. SES was defined by household income and education. Depression was measured with the Beck Depression Inventory and the Hamilton Rating Scale for Depression and anxiety with the Hospital Anxiety and Depression Scale 3 weeks after ACS and again at 6 and 12 months. Age, gender, ethnicity, marital status, the Global Registry of Acute Coronary Events risk score, duration of hospital stay and history of depression were included as covariates. Emotional stress during the 2-h hazard period was associated with increased risk of ACS (odds ratio 1.88, 95% confidence interval 1.01-3.61). Both low income and emotional triggering predicted depression and anxiety at 3 weeks and 6/12 months independently of covariates. The two factors interacted, with the greatest depression and anxiety in lower income patients who experienced acute emotional stress. Education was not related to depression. Patients who experience acute emotional stress during their ACS and are lower SES as defined by current affluence and access to resources are particularly vulnerable to subsequent depression and anxiety. Adapted from the source document.",914790918, Journal Article,2011
The influence of immigrant status and concentration on psychiatric disorder in Canada: a multi-level analysis,"Many studies have reported an increased incidence of psychiatric disorder (particularly psychotic disorders) among first generation adult immigrants, along with an increasing risk for ethnic minorities living in low-minority concentration neighborhoods. These studies have depended mostly on European case-based databases. In contrast, North American studies have suggested a lower risk for psychiatric disorder in immigrants, although the effect of neighborhood immigrant concentration has not been studied extensively. Using multi-level modeling to disaggregate individual from area-level influences, this study examines the influence of first generation immigrant status at the individual level, immigrant concentration at the neighborhood-level and their combined effect on 12-month prevalence of mood, anxiety and substance-dependence disorders and lifetime prevalence of psychotic disorder, among Canadians. Individual-level data came from the Canadian Community Health Survey (CCHS) 1.2, a cross-sectional study of psychiatric disorder among Canadians over the age of 15 years; the sample for analysis was n=35 708. The CCHS data were linked with neighborhood-level data from the Canadian Census 2001 for multi-level logistic regression. Immigrant status was associated with a lower prevalence of psychiatric disorder, with an added protective effect for immigrants living in neighborhoods with higher immigrant concentrations. Immigrant concentration was not associated with elevated prevalence of psychiatric disorder among non-immigrants. The finding of lower 12-month prevalence of psychiatric disorder in Canadian immigrants, with further lessening as the neighborhood immigrant concentration increases, reflects a model of person-environment fit, highlighting the importance of studying individual risk factors within environmental contexts. Adapted from the source document.",908021929, Journal Article,2011
